ubicacion,owners,owner_count,articles,article_count,tipologia,width_mode,stock_pal_total,pasillo,columna,altura,denominacion_propietario,assigned_owner,owner_bucket,unit_resultante,eu_equivalente_factor
015-026-40,[30],1,['18073'],1,EU,EU,1.0,15.0,26.0,40.0,EVENTOS COMERCIALES,30,30,posicion_rack,1.0
015-027-09,[34],1,['11127'],1,balda_9h,BD,24.0,15.0,27.0,9.0,CUENTAS NACIONALES,34,34,subhueco_balda,0.1111111111111111
015-027-20,[62],1,['14012'],1,EU,EU,408.0,15.0,27.0,20.0,MAHOU JOVEN,62,62,posicion_rack,1.0
015-027-30,[86],1,['12065'],1,EU,EU,120.0,15.0,27.0,30.0,GOLF,86,86,posicion_rack,1.0
015-028-07,[34],1,['11030'],1,balda_9h,BD,24.0,15.0,28.0,7.0,CUENTAS NACIONALES,34,34,subhueco_balda,0.1111111111111111
015-028-08,[34],1,['11104'],1,balda_9h,BD,24.0,15.0,28.0,8.0,CUENTAS NACIONALES,34,34,subhueco_balda,0.1111111111111111
015-028-09,[77],1,['18078'],1,balda_9h,BD,48.0,15.0,28.0,9.0,ASUNTOS CORPORATIVOS Y SOSTENIBILIDAD,77,77,subhueco_balda,0.1111111111111111
015-028-30,[96],1,['14042'],1,EU,EU,120.0,15.0,28.0,30.0,VENUES,96,96,posicion_rack,1.0
015-029-07,[77],1,['19059'],1,balda_9h,BD,24.0,15.0,29.0,7.0,ASUNTOS CORPORATIVOS Y SOSTENIBILIDAD,77,77,subhueco_balda,0.1111111111111111
015-029-08,[34],1,['12012'],1,balda_9h,BD,72.0,15.0,29.0,8.0,CUENTAS NACIONALES,34,34,subhueco_balda,0.1111111111111111
015-029-09,[3],1,['18073'],1,balda_9h,BD,120.0,15.0,29.0,9.0,ALHAMBRA,3,3,subhueco_balda,0.1111111111111111
015-029-10,[96],1,['16015'],1,EU,EU,12.0,15.0,29.0,10.0,VENUES,96,96,posicion_rack,1.0
015-029-20,[5],1,['12027'],1,EU,EU,594.0,15.0,29.0,20.0,SAN MIGUEL,5,5,posicion_rack,1.0
015-029-30,[96],1,['16015'],1,EU,EU,12.0,15.0,29.0,30.0,VENUES,96,96,posicion_rack,1.0
015-030-09,[3],1,['12061'],1,balda_9h,BD,72.0,15.0,30.0,9.0,ALHAMBRA,3,3,subhueco_balda,0.1111111111111111
015-030-10,[96],1,['16024'],1,EU,EU,8.0,15.0,30.0,10.0,VENUES,96,96,posicion_rack,1.0
015-030-20,[3],1,['12014'],1,EU,EU,1.0,15.0,30.0,20.0,ALHAMBRA,3,3,posicion_rack,1.0
015-030-40,[4],1,['18073'],1,EU,EU,2.0,15.0,30.0,40.0,SOLAN,4,4,posicion_rack,1.0
015-031-00,[71],1,['16071'],1,suelo_126,EU,6.0,15.0,31.0,0.0,BUDWEISER,71,71,posicion_suelo,1.0
015-031-08,[77],1,['15018'],1,balda_9h,BD,96.0,15.0,31.0,8.0,ASUNTOS CORPORATIVOS Y SOSTENIBILIDAD,77,77,subhueco_balda,0.1111111111111111
015-031-09,[3],1,['14042'],1,balda_9h,BD,24.0,15.0,31.0,9.0,ALHAMBRA,3,3,subhueco_balda,0.1111111111111111
015-031-20,[96],1,['11013'],1,EU,EU,300.0,15.0,31.0,20.0,VENUES,96,96,posicion_rack,1.0
015-031-40,[86],1,['12068'],1,EU,EU,120.0,15.0,31.0,40.0,GOLF,86,86,posicion_rack,1.0
015-032-07,[61],1,['11000'],1,balda_9h,BD,24.0,15.0,32.0,7.0,MAHOU CORPORATIVO,61,61,subhueco_balda,0.1111111111111111
015-032-08,[6],1,['13005'],1,balda_9h,BD,24.0,15.0,32.0,8.0,CRAFT,6,6,subhueco_balda,0.1111111111111111
015-032-09,[29],1,['11013'],1,balda_9h,BD,36.0,15.0,32.0,9.0,MAHOU FUTBOL,29,29,subhueco_balda,0.1111111111111111
015-032-20,[96],1,['16010'],1,EU,EU,11.0,15.0,32.0,20.0,VENUES,96,96,posicion_rack,1.0
015-032-30,[4],1,['18433'],1,EU,EU,720.0,15.0,32.0,30.0,SOLAN,4,4,posicion_rack,1.0
015-032-40,[4],1,['18073'],1,EU,EU,2.0,15.0,32.0,40.0,SOLAN,4,4,posicion_rack,1.0
015-033-09,[34],1,['13013'],1,balda_9h,BD,24.0,15.0,33.0,9.0,CUENTAS NACIONALES,34,34,subhueco_balda,0.1111111111111111
015-033-10,[23],1,['12033'],1,EU,EU,144.0,15.0,33.0,10.0,MAHOU-MARKETING OCIO,23,23,posicion_rack,1.0
015-033-30,[86],1,['14009'],1,EU,EU,48.0,15.0,33.0,30.0,GOLF,86,86,posicion_rack,1.0
015-033-40,[4],1,['18073'],1,EU,EU,2.0,15.0,33.0,40.0,SOLAN,4,4,posicion_rack,1.0
015-034-08,[89],1,['15182'],1,balda_9h,BD,144.0,15.0,34.0,8.0,BRAND MANAGEMENT MERCADO,89,89,subhueco_balda,0.1111111111111111
015-034-09,[96],1,['15017'],1,balda_9h,BD,120.0,15.0,34.0,9.0,VENUES,96,96,subhueco_balda,0.1111111111111111
015-034-10,[3],1,['124282'],1,EU,EU,25.0,15.0,34.0,10.0,ALHAMBRA,3,3,posicion_rack,1.0
015-034-30,[96],1,['18428'],1,EU,EU,80.0,15.0,34.0,30.0,VENUES,96,96,posicion_rack,1.0
015-034-40,[4],1,['18086'],1,EU,EU,1.0,15.0,34.0,40.0,SOLAN,4,4,posicion_rack,1.0
015-035-08,[34],1,['18071'],1,balda_9h,BD,96.0,15.0,35.0,8.0,CUENTAS NACIONALES,34,34,subhueco_balda,0.1111111111111111
015-035-10,[90],1,['18428'],1,EU,EU,460.0,15.0,35.0,10.0,HUB CONTENIDO & ACTIVACION,90,90,posicion_rack,1.0
015-035-20,[5],1,['12080'],1,EU,EU,312.0,15.0,35.0,20.0,SAN MIGUEL,5,5,posicion_rack,1.0
015-035-30,[29],1,['11127'],1,EU,EU,984.0,15.0,35.0,30.0,MAHOU FUTBOL,29,29,posicion_rack,1.0
015-035-40,[4],1,['18072'],1,EU,EU,288.0,15.0,35.0,40.0,SOLAN,4,4,posicion_rack,1.0
015-036-09,[34],1,['18428'],1,balda_9h,BD,28.0,15.0,36.0,9.0,CUENTAS NACIONALES,34,34,subhueco_balda,0.1111111111111111
015-036-30,[4],1,['18433'],1,EU,EU,720.0,15.0,36.0,30.0,SOLAN,4,4,posicion_rack,1.0
015-037-07,[77],1,['12036'],1,balda_9h,BD,24.0,15.0,37.0,7.0,ASUNTOS CORPORATIVOS Y SOSTENIBILIDAD,77,77,subhueco_balda,0.1111111111111111
015-037-09,[96],1,['12014'],1,balda_9h,BD,48.0,15.0,37.0,9.0,VENUES,96,96,subhueco_balda,0.1111111111111111
015-037-30,[4],1,['18002'],1,EU,EU,492.0,15.0,37.0,30.0,SOLAN,4,4,posicion_rack,1.0
015-037-40,[4],1,['18002'],1,EU,EU,204.0,15.0,37.0,40.0,SOLAN,4,4,posicion_rack,1.0
015-038-07,[5],1,['14011'],1,balda_9h,BD,120.0,15.0,38.0,7.0,SAN MIGUEL,5,5,subhueco_balda,0.1111111111111111
015-038-09,[3],1,['14012'],1,balda_9h,BD,96.0,15.0,38.0,9.0,ALHAMBRA,3,3,subhueco_balda,0.1111111111111111
015-038-20,[95],1,['16065'],1,EU,EU,3.0,15.0,38.0,20.0,INNOVACION,95,95,posicion_rack,1.0
015-038-30,[5],1,['12089'],1,EU,EU,720.0,15.0,38.0,30.0,SAN MIGUEL,5,5,posicion_rack,1.0
015-038-40,[4],1,['18086'],1,EU,EU,216.0,15.0,38.0,40.0,SOLAN,4,4,posicion_rack,1.0
015-039-08,[23],1,['14042'],1,balda_9h,BD,24.0,15.0,39.0,8.0,MAHOU-MARKETING OCIO,23,23,subhueco_balda,0.1111111111111111
015-039-10,[30],1,['12078'],1,EU,EU,48.0,15.0,39.0,10.0,EVENTOS COMERCIALES,30,30,posicion_rack,1.0
015-039-20,[4],1,['18433'],1,EU,EU,720.0,15.0,39.0,20.0,SOLAN,4,4,posicion_rack,1.0
015-039-30,[5],1,['14000'],1,EU,EU,576.0,15.0,39.0,30.0,SAN MIGUEL,5,5,posicion_rack,1.0
015-039-40,[4],1,['18086'],1,EU,EU,1.0,15.0,39.0,40.0,SOLAN,4,4,posicion_rack,1.0
015-040-07,[3],1,['18002'],1,balda_9h,BD,48.0,15.0,40.0,7.0,ALHAMBRA,3,3,subhueco_balda,0.1111111111111111
015-040-08,[96],1,['11104'],1,balda_9h,BD,48.0,15.0,40.0,8.0,VENUES,96,96,subhueco_balda,0.1111111111111111
015-040-10,[6],1,['13088'],1,EU,EU,864.0,15.0,40.0,10.0,CRAFT,6,6,posicion_rack,1.0
015-040-20,[95],1,['16066'],1,EU,EU,4.0,15.0,40.0,20.0,INNOVACION,95,95,posicion_rack,1.0
015-040-30,[96],1,['16061'],1,EU,EU,6.0,15.0,40.0,30.0,VENUES,96,96,posicion_rack,1.0
015-040-40,[4],1,['18073'],1,EU,EU,2.0,15.0,40.0,40.0,SOLAN,4,4,posicion_rack,1.0
015-041-08,[32],1,['11010'],1,balda_9h,BD,72.0,15.0,41.0,8.0,MCC CENTRO - OESTE,32,32,subhueco_balda,0.1111111111111111
015-041-09,[23],1,['12012'],1,balda_9h,BD,72.0,15.0,41.0,9.0,MAHOU-MARKETING OCIO,23,23,subhueco_balda,0.1111111111111111
015-041-30,[4],1,['18059'],1,EU,EU,12.0,15.0,41.0,30.0,SOLAN,4,4,posicion_rack,1.0
015-041-40,[96],1,['18101'],1,EU,EU,226.0,15.0,41.0,40.0,VENUES,96,96,posicion_rack,1.0
015-042-07,[77],1,['14039'],1,balda_9h,BD,96.0,15.0,42.0,7.0,ASUNTOS CORPORATIVOS Y SOSTENIBILIDAD,77,77,subhueco_balda,0.1111111111111111
015-042-08,[29],1,['11029'],1,balda_9h,BD,96.0,15.0,42.0,8.0,MAHOU FUTBOL,29,29,subhueco_balda,0.1111111111111111
015-042-30,[5],1,['12017'],1,EU,EU,480.0,15.0,42.0,30.0,SAN MIGUEL,5,5,posicion_rack,1.0
015-042-40,[30],1,['14012'],1,EU,EU,432.0,15.0,42.0,40.0,EVENTOS COMERCIALES,30,30,posicion_rack,1.0
015-043-09,[96],1,['11104'],1,balda_9h,BD,48.0,15.0,43.0,9.0,VENUES,96,96,subhueco_balda,0.1111111111111111
015-043-20,[30],1,['14039'],1,EU,EU,96.0,15.0,43.0,20.0,EVENTOS COMERCIALES,30,30,posicion_rack,1.0
015-043-30,[96],1,['16024'],1,EU,EU,1.0,15.0,43.0,30.0,VENUES,96,96,posicion_rack,1.0
015-043-40,[4],1,['18073'],1,EU,EU,2.0,15.0,43.0,40.0,SOLAN,4,4,posicion_rack,1.0
015-044-00,[3],1,['124279'],1,suelo_126,EU,22.0,15.0,44.0,0.0,ALHAMBRA,3,3,posicion_suelo,1.0
015-044-07,[30],1,['18072'],1,balda_9h,BD,24.0,15.0,44.0,7.0,EVENTOS COMERCIALES,30,30,subhueco_balda,0.1111111111111111
015-044-08,[77],1,['13089'],1,balda_9h,BD,24.0,15.0,44.0,8.0,ASUNTOS CORPORATIVOS Y SOSTENIBILIDAD,77,77,subhueco_balda,0.1111111111111111
015-044-10,[30],1,['12083'],1,EU,EU,300.0,15.0,44.0,10.0,EVENTOS COMERCIALES,30,30,posicion_rack,1.0
015-044-20,[30],1,['12083'],1,EU,EU,1.0,15.0,44.0,20.0,EVENTOS COMERCIALES,30,30,posicion_rack,1.0
015-044-30,[96],1,['12085'],1,EU,EU,936.0,15.0,44.0,30.0,VENUES,96,96,posicion_rack,1.0
015-045-07,[89],1,['14047'],1,balda_9h,BD,96.0,15.0,45.0,7.0,BRAND MANAGEMENT MERCADO,89,89,subhueco_balda,0.1111111111111111
015-045-09,[96],1,['11030'],1,balda_9h,BD,48.0,15.0,45.0,9.0,VENUES,96,96,subhueco_balda,0.1111111111111111
015-045-10,[77],1,['12082'],1,EU,EU,168.0,15.0,45.0,10.0,ASUNTOS CORPORATIVOS Y SOSTENIBILIDAD,77,77,posicion_rack,1.0
015-045-20,[30],1,['11114'],1,EU,EU,768.0,15.0,45.0,20.0,EVENTOS COMERCIALES,30,30,posicion_rack,1.0
015-045-30,[3],1,['18428'],1,EU,EU,460.0,15.0,45.0,30.0,ALHAMBRA,3,3,posicion_rack,1.0
015-045-40,[86],1,['12014'],1,EU,EU,312.0,15.0,45.0,40.0,GOLF,86,86,posicion_rack,1.0
015-046-00,[3],1,['124280'],1,suelo_126,EU,20.0,15.0,46.0,0.0,ALHAMBRA,3,3,posicion_suelo,1.0
015-046-08,[77],1,['11026'],1,balda_9h,BD,12.0,15.0,46.0,8.0,ASUNTOS CORPORATIVOS Y SOSTENIBILIDAD,77,77,subhueco_balda,0.1111111111111111
015-046-09,[29],1,['12063'],1,balda_9h,BD,24.0,15.0,46.0,9.0,MAHOU FUTBOL,29,29,subhueco_balda,0.1111111111111111
015-046-30,[4],1,['18086'],1,EU,EU,1.0,15.0,46.0,30.0,SOLAN,4,4,posicion_rack,1.0
015-046-40,[4],1,['18086'],1,EU,EU,1.0,15.0,46.0,40.0,SOLAN,4,4,posicion_rack,1.0
015-047-07,[77],1,['11026'],1,balda_9h,BD,36.0,15.0,47.0,7.0,ASUNTOS CORPORATIVOS Y SOSTENIBILIDAD,77,77,subhueco_balda,0.1111111111111111
015-047-10,[3],1,['16063'],1,EU,EU,11.0,15.0,47.0,10.0,ALHAMBRA,3,3,posicion_rack,1.0
015-047-20,[30],1,['11026'],1,EU,EU,492.0,15.0,47.0,20.0,EVENTOS COMERCIALES,30,30,posicion_rack,1.0
015-047-30,[30],1,['13038'],1,EU,EU,240.0,15.0,47.0,30.0,EVENTOS COMERCIALES,30,30,posicion_rack,1.0
015-048-00,[3],1,['124278'],1,suelo_126,EU,21.0,15.0,48.0,0.0,ALHAMBRA,3,3,posicion_suelo,1.0
015-048-09,[77],1,['11127'],1,balda_9h,BD,120.0,15.0,48.0,9.0,ASUNTOS CORPORATIVOS Y SOSTENIBILIDAD,77,77,subhueco_balda,0.1111111111111111
015-048-10,[30],1,['12083'],1,EU,EU,810.0,15.0,48.0,10.0,EVENTOS COMERCIALES,30,30,posicion_rack,1.0
015-048-20,[96],1,['14008'],1,EU,EU,20.0,15.0,48.0,20.0,VENUES,96,96,posicion_rack,1.0
015-048-30,[30],1,['18072'],1,EU,EU,480.0,15.0,48.0,30.0,EVENTOS COMERCIALES,30,30,posicion_rack,1.0
015-048-40,[30],1,['18072'],1,EU,EU,816.0,15.0,48.0,40.0,EVENTOS COMERCIALES,30,30,posicion_rack,1.0
015-049-07,[61],1,['15017'],1,balda_9h,BD,48.0,15.0,49.0,7.0,MAHOU CORPORATIVO,61,61,subhueco_balda,0.1111111111111111
015-049-30,[62],1,['18428'],1,EU,EU,1.0,15.0,49.0,30.0,MAHOU JOVEN,62,62,posicion_rack,1.0
015-049-40,[30],1,['18073'],1,EU,EU,480.0,15.0,49.0,40.0,EVENTOS COMERCIALES,30,30,posicion_rack,1.0
015-050-00,[77],1,['93096'],1,suelo_250,S,2.0,15.0,50.0,0.0,ASUNTOS CORPORATIVOS Y SOSTENIBILIDAD,77,77,posicion_suelo,1.0
015-050-10,[89],1,['11110'],1,EU,EU,408.0,15.0,50.0,10.0,BRAND MANAGEMENT MERCADO,89,89,posicion_rack,1.0
015-050-20,[96],1,['16052'],1,EU,EU,5.0,15.0,50.0,20.0,VENUES,96,96,posicion_rack,1.0
015-050-30,[5],1,['14001'],1,EU,EU,360.0,15.0,50.0,30.0,SAN MIGUEL,5,5,posicion_rack,1.0
015-050-40,[30],1,['18072'],1,EU,EU,528.0,15.0,50.0,40.0,EVENTOS COMERCIALES,30,30,posicion_rack,1.0
015-051-07,[86],1,['12036'],1,balda_9h,BD,24.0,15.0,51.0,7.0,GOLF,86,86,subhueco_balda,0.1111111111111111
015-051-09,[89],1,['11104'],1,balda_9h,BD,48.0,15.0,51.0,9.0,BRAND MANAGEMENT MERCADO,89,89,subhueco_balda,0.1111111111111111
015-051-10,[89],1,['11130'],1,EU,EU,240.0,15.0,51.0,10.0,BRAND MANAGEMENT MERCADO,89,89,posicion_rack,1.0
015-051-20,[95],1,['16072'],1,EU,EU,5.0,15.0,51.0,20.0,INNOVACION,95,95,posicion_rack,1.0
015-051-30,[4],1,['18002'],1,EU,EU,480.0,15.0,51.0,30.0,SOLAN,4,4,posicion_rack,1.0
015-052-00,[77],1,['93096'],1,suelo_250,S,2.0,15.0,52.0,0.0,ASUNTOS CORPORATIVOS Y SOSTENIBILIDAD,77,77,posicion_suelo,1.0
015-052-10,[29],1,['11002'],1,EU,EU,240.0,15.0,52.0,10.0,MAHOU FUTBOL,29,29,posicion_rack,1.0
015-052-20,[96],1,['16005'],1,EU,EU,3.0,15.0,52.0,20.0,VENUES,96,96,posicion_rack,1.0
015-052-30,[29],1,['14012'],1,EU,EU,1.0,15.0,52.0,30.0,MAHOU FUTBOL,29,29,posicion_rack,1.0
015-052-40,[3],1,['14926'],1,EU,EU,786.0,15.0,52.0,40.0,ALHAMBRA,3,3,posicion_rack,1.0
015-053-07,[61],1,['14034'],1,balda_9h,BD,96.0,15.0,53.0,7.0,MAHOU CORPORATIVO,61,61,subhueco_balda,0.1111111111111111
015-053-09,[62],1,['18428'],1,balda_9h,BD,40.0,15.0,53.0,9.0,MAHOU JOVEN,62,62,subhueco_balda,0.1111111111111111
015-053-30,[4],1,['18433'],1,EU,EU,144.0,15.0,53.0,30.0,SOLAN,4,4,posicion_rack,1.0
015-054-00,[77],1,['93097'],1,suelo_250,S,1.0,15.0,54.0,0.0,ASUNTOS CORPORATIVOS Y SOSTENIBILIDAD,77,77,posicion_suelo,1.0
015-054-20,[4],1,['18072'],1,EU,EU,240.0,15.0,54.0,20.0,SOLAN,4,4,posicion_rack,1.0
015-054-30,[62],1,['18428'],1,EU,EU,400.0,15.0,54.0,30.0,MAHOU JOVEN,62,62,posicion_rack,1.0
015-054-40,[5],1,['12080'],1,EU,EU,1.0,15.0,54.0,40.0,SAN MIGUEL,5,5,posicion_rack,1.0
015-055-10,[89],1,['14042'],1,EU,EU,264.0,15.0,55.0,10.0,BRAND MANAGEMENT MERCADO,89,89,posicion_rack,1.0
015-055-30,[30],1,['11130'],1,EU,EU,192.0,15.0,55.0,30.0,EVENTOS COMERCIALES,30,30,posicion_rack,1.0
015-055-40,[30],1,['18072'],1,EU,EU,480.0,15.0,55.0,40.0,EVENTOS COMERCIALES,30,30,posicion_rack,1.0
015-056-00,[34],1,['202060'],1,suelo_250,S,21.0,15.0,56.0,0.0,CUENTAS NACIONALES,34,34,posicion_suelo,1.0
015-056-10,[61],1,['11127'],1,EU,EU,168.0,15.0,56.0,10.0,MAHOU CORPORATIVO,61,61,posicion_rack,1.0
015-056-20,[90],1,['14039'],1,EU,EU,240.0,15.0,56.0,20.0,HUB CONTENIDO & ACTIVACION,90,90,posicion_rack,1.0
015-056-30,[29],1,['11104'],1,EU,EU,144.0,15.0,56.0,30.0,MAHOU FUTBOL,29,29,posicion_rack,1.0
015-056-40,[3],1,['14926'],1,EU,EU,480.0,15.0,56.0,40.0,ALHAMBRA,3,3,posicion_rack,1.0
015-057-07,[90],1,['12012'],1,balda_9h,BD,72.0,15.0,57.0,7.0,HUB CONTENIDO & ACTIVACION,90,90,subhueco_balda,0.1111111111111111
015-057-10,[3],1,['12063'],1,EU,EU,1.0,15.0,57.0,10.0,ALHAMBRA,3,3,posicion_rack,1.0
015-057-30,[96],1,['11030'],1,EU,EU,120.0,15.0,57.0,30.0,VENUES,96,96,posicion_rack,1.0
015-057-40,[86],1,['18428'],1,EU,EU,1.0,15.0,57.0,40.0,GOLF,86,86,posicion_rack,1.0
015-058-00,[34],1,['202060'],1,suelo_250,S,22.0,15.0,58.0,0.0,CUENTAS NACIONALES,34,34,posicion_suelo,1.0
015-058-10,[77],1,['18428'],1,EU,EU,380.0,15.0,58.0,10.0,ASUNTOS CORPORATIVOS Y SOSTENIBILIDAD,77,77,posicion_rack,1.0
015-058-20,[30],1,['13005'],1,EU,EU,240.0,15.0,58.0,20.0,EVENTOS COMERCIALES,30,30,posicion_rack,1.0
015-058-30,[4],1,['18073'],1,EU,EU,2.0,15.0,58.0,30.0,SOLAN,4,4,posicion_rack,1.0
015-058-40,[86],1,['18428'],1,EU,EU,520.0,15.0,58.0,40.0,GOLF,86,86,posicion_rack,1.0
015-059-07,[3],1,['18073'],1,balda_9h,BD,48.0,15.0,59.0,7.0,ALHAMBRA,3,3,subhueco_balda,0.1111111111111111
015-059-10,[86],1,['14009'],1,EU,EU,480.0,15.0,59.0,10.0,GOLF,86,86,posicion_rack,1.0
015-059-20,[30],1,['12063'],1,EU,EU,360.0,15.0,59.0,20.0,EVENTOS COMERCIALES,30,30,posicion_rack,1.0
015-059-30,[4],1,['18073'],1,EU,EU,2.0,15.0,59.0,30.0,SOLAN,4,4,posicion_rack,1.0
015-059-40,[62],1,['14012'],1,EU,EU,456.0,15.0,59.0,40.0,MAHOU JOVEN,62,62,posicion_rack,1.0
015-060-00,[34],1,['202060'],1,suelo_250,S,24.0,15.0,60.0,0.0,CUENTAS NACIONALES,34,34,posicion_suelo,1.0
015-060-20,[96],1,['18433'],1,EU,EU,240.0,15.0,60.0,20.0,VENUES,96,96,posicion_rack,1.0
015-060-30,[89],1,['14034'],1,EU,EU,96.0,15.0,60.0,30.0,BRAND MANAGEMENT MERCADO,89,89,posicion_rack,1.0
015-060-40,[82],1,['13086'],1,EU,EU,360.0,15.0,60.0,40.0,BRUTUS DESARROLLO COMERCIAL,82,82,posicion_rack,1.0
015-061-20,[30],1,['11000'],1,EU,EU,480.0,15.0,61.0,20.0,EVENTOS COMERCIALES,30,30,posicion_rack,1.0
015-061-30,[29],1,['11127'],1,EU,EU,400.0,15.0,61.0,30.0,MAHOU FUTBOL,29,29,posicion_rack,1.0
015-061-40,[79],1,['12080'],1,EU,EU,720.0,15.0,61.0,40.0,SAN MIGUEL CORPORATIVO,79,79,posicion_rack,1.0
015-063-20,[30],1,['11026'],1,EU,EU,240.0,15.0,63.0,20.0,EVENTOS COMERCIALES,30,30,posicion_rack,1.0
015-063-30,[4],1,['18002'],1,EU,EU,444.0,15.0,63.0,30.0,SOLAN,4,4,posicion_rack,1.0
015-065-10,[23],1,['12068'],1,EU,EU,264.0,15.0,65.0,10.0,MAHOU-MARKETING OCIO,23,23,posicion_rack,1.0
015-065-20,[30],1,['11009'],1,EU,EU,120.0,15.0,65.0,20.0,EVENTOS COMERCIALES,30,30,posicion_rack,1.0
015-065-30,[62],1,['11110'],1,EU,EU,1.0,15.0,65.0,30.0,MAHOU JOVEN,62,62,posicion_rack,1.0
015-067-00,[34],1,['202059'],1,suelo_250,S,24.0,15.0,67.0,0.0,CUENTAS NACIONALES,34,34,posicion_suelo,1.0
015-067-20,[95],1,['124297'],1,EU,EU,25.0,15.0,67.0,20.0,INNOVACION,95,95,posicion_rack,1.0
015-067-30,[86],1,['18428'],1,EU,EU,1.0,15.0,67.0,30.0,GOLF,86,86,posicion_rack,1.0
015-068-00,[23],1,['183051'],1,suelo_250,S,1.0,15.0,68.0,0.0,MAHOU-MARKETING OCIO,23,23,posicion_suelo,1.0
015-068-10,[86],1,['15015'],1,EU,EU,120.0,15.0,68.0,10.0,GOLF,86,86,posicion_rack,1.0
015-068-20,[30],1,['11110'],1,EU,EU,912.0,15.0,68.0,20.0,EVENTOS COMERCIALES,30,30,posicion_rack,1.0
015-068-30,[23],1,['14042'],1,EU,EU,744.0,15.0,68.0,30.0,MAHOU-MARKETING OCIO,23,23,posicion_rack,1.0
015-068-40,[5],1,['12080'],1,EU,EU,2.0,15.0,68.0,40.0,SAN MIGUEL,5,5,posicion_rack,1.0
015-069-00,[34],1,['202059'],1,suelo_250,S,24.0,15.0,69.0,0.0,CUENTAS NACIONALES,34,34,posicion_suelo,1.0
015-069-10,[86],1,['12036'],1,EU,EU,240.0,15.0,69.0,10.0,GOLF,86,86,posicion_rack,1.0
015-069-20,[95],1,['124298'],1,EU,EU,333.0,15.0,69.0,20.0,INNOVACION,95,95,posicion_rack,1.0
015-069-40,[86],1,['15003'],1,EU,EU,24.0,15.0,69.0,40.0,GOLF,86,86,posicion_rack,1.0
015-070-00,[23],1,['161147'],1,suelo_250,S,1.0,15.0,70.0,0.0,MAHOU-MARKETING OCIO,23,23,posicion_suelo,1.0
015-070-20,[82],1,['13086'],1,EU,EU,912.0,15.0,70.0,20.0,BRUTUS DESARROLLO COMERCIAL,82,82,posicion_rack,1.0
015-071-00,[34],1,['202059'],1,suelo_250,S,20.0,15.0,71.0,0.0,CUENTAS NACIONALES,34,34,posicion_suelo,1.0
015-071-10,[5],1,['12084'],1,EU,EU,1.0,15.0,71.0,10.0,SAN MIGUEL,5,5,posicion_rack,1.0
015-071-30,[86],1,['18428'],1,EU,EU,1.0,15.0,71.0,30.0,GOLF,86,86,posicion_rack,1.0
015-071-40,[5],1,['12084'],1,EU,EU,336.0,15.0,71.0,40.0,SAN MIGUEL,5,5,posicion_rack,1.0
015-072-00,[3],1,['54040'],1,suelo_250,S,2.0,15.0,72.0,0.0,ALHAMBRA,3,3,posicion_suelo,1.0
015-072-10,[79],1,['15187'],1,EU,EU,264.0,15.0,72.0,10.0,SAN MIGUEL CORPORATIVO,79,79,posicion_rack,1.0
015-072-30,[30],1,['16008'],1,EU,EU,12.0,15.0,72.0,30.0,EVENTOS COMERCIALES,30,30,posicion_rack,1.0
015-073-30,[79],1,['12080'],1,EU,EU,1.0,15.0,73.0,30.0,SAN MIGUEL CORPORATIVO,79,79,posicion_rack,1.0
015-074-00,[24],1,['209019'],1,suelo_250,S,1.0,15.0,74.0,0.0,MCC MADRID,24,24,posicion_suelo,1.0
015-074-20,[30],1,['13008'],1,EU,EU,216.0,15.0,74.0,20.0,EVENTOS COMERCIALES,30,30,posicion_rack,1.0
015-074-30,[29],1,['11002'],1,EU,EU,984.0,15.0,74.0,30.0,MAHOU FUTBOL,29,29,posicion_rack,1.0
015-074-40,[3],1,['12019'],1,EU,EU,336.0,15.0,74.0,40.0,ALHAMBRA,3,3,posicion_rack,1.0
015-075-30,[29],1,['11002'],1,EU,EU,984.0,15.0,75.0,30.0,MAHOU FUTBOL,29,29,posicion_rack,1.0
015-076-00,[14],1,['91081'],1,suelo_250,S,1.0,15.0,76.0,0.0,FUNDACION MAHOU SAN MIGUEL,14,14,posicion_suelo,1.0
015-076-20,[30],1,['16008'],1,EU,EU,6.0,15.0,76.0,20.0,EVENTOS COMERCIALES,30,30,posicion_rack,1.0
015-077-10,[86],1,['13005'],1,EU,EU,120.0,15.0,77.0,10.0,GOLF,86,86,posicion_rack,1.0
015-077-30,[29],1,['14014'],1,EU,EU,360.0,15.0,77.0,30.0,MAHOU FUTBOL,29,29,posicion_rack,1.0
015-078-20,[30],1,['13068'],1,EU,EU,240.0,15.0,78.0,20.0,EVENTOS COMERCIALES,30,30,posicion_rack,1.0
015-078-30,[3],1,['12085'],1,EU,EU,354.0,15.0,78.0,30.0,ALHAMBRA,3,3,posicion_rack,1.0
015-079-00,[89],1,['11116'],1,EU,EU,960.0,15.0,79.0,0.0,BRAND MANAGEMENT MERCADO,89,89,posicion_rack,1.0
015-079-10,[86],1,['11110'],1,EU,EU,624.0,15.0,79.0,10.0,GOLF,86,86,posicion_rack,1.0
015-079-20,[89],1,['14039'],1,EU,EU,192.0,15.0,79.0,20.0,BRAND MANAGEMENT MERCADO,89,89,posicion_rack,1.0
015-079-30,[86],1,['11013'],1,EU,EU,336.0,15.0,79.0,30.0,GOLF,86,86,posicion_rack,1.0
015-079-40,[86],1,['14038'],1,EU,EU,24.0,15.0,79.0,40.0,GOLF,86,86,posicion_rack,1.0
