art,reserva,owner_base,uds,adr,qcnt,capa_conversion,factor_conversion_usado,tipologia_estimacion,unidad_resultante,posiciones_estimadas,soporte,estado_conversion,eu_equivalente,modulos_3eu,penaliza_altura_10,impacto_10
129073,61,61,2,AJ02201,2,C,2.0,suelo_126,posicion_suelo,1.0,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,1.0,0.3333333333333333,False,0.0
133033,32,32,660,AK01803,660,C,12.0,balda_9h,subhueco_balda,55.0,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,6.111111111111111,2.037037037037037,False,0.0
91243,71,71,1,BB12801,1,C,16.0,AM,posicion_rack,0.0625,dimensión compatible con AM; owner=prefijo_RESERVA,inferido,0.09375,0.03125,False,0.0
11009,29,29,36,AJ07407,36,B,120.0,EU,posicion_rack,0.3,match_articulo; owner=prefijo_RESERVA,soportado,0.3,0.09999999999999999,False,0.0
11127,33,33,288,AV13709,1,B,192.0,EU,posicion_rack,1.5,match_articulo; owner=prefijo_RESERVA,soportado,1.5,0.5,False,0.0
206050,64,64,45,AU08001,1,B,19.5,AM,posicion_rack,2.3076923076923075,match_articulo; owner=prefijo_RESERVA,soportado,3.4615384615384612,1.1538461538461537,False,0.0
206050,29,29,15,BA08101,1,A,19.5,AM,posicion_rack,0.7692307692307693,match_articulo_propietario; owner=prefijo_RESERVA,soportado,1.153846153846154,0.38461538461538464,False,0.0
85035,33,33,600,BB13701,600,C,12.0,balda_9h,subhueco_balda,50.0,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,5.555555555555555,1.8518518518518519,False,0.0
*MULTI*,,sin_asignacion_segura,1,AQ06404,1,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=sin_match,revision_manual,,,False,0.0
14015,29,29,456,AV06904,1,A,24.0,balda_9h,subhueco_balda,19.0,match_articulo_propietario; owner=prefijo_RESERVA,soportado,2.111111111111111,0.7037037037037037,False,0.0
74004,61,61,14,AK01105,14,C,12.0,balda_9h,subhueco_balda,1.1666666666666667,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.12962962962962962,0.04320987654320988,False,0.0
31003,29,29,18,BD02001,1,B,24.0,AM,posicion_rack,0.75,match_articulo; owner=prefijo_RESERVA,soportado,1.125,0.375,False,0.0
43047,7,7,1,BC08403,1,B,1.0,EU,posicion_rack,1.0,match_articulo; owner=prefijo_RESERVA,soportado,1.0,0.3333333333333333,False,0.0
143044,32,32,4,AN09501,4,C,2.0,suelo_126,posicion_suelo,2.0,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,2.0,0.6666666666666666,False,0.0
16010,29,29,2,AK02405,1,A,9.0,EU,posicion_rack,0.2222222222222222,match_articulo_propietario; owner=prefijo_RESERVA,soportado,0.2222222222222222,0.07407407407407407,False,0.0
141149,61,61,1,AJ02201,1,B,1.0,EU,posicion_rack,1.0,match_articulo; owner=prefijo_RESERVA,soportado,1.0,0.3333333333333333,False,0.0
103236,29,29,9,TJ04103,9,C,12.0,balda_9h,subhueco_balda,0.75,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.08333333333333333,0.027777777777777776,False,0.0
102185,14 VOLUNTARIA,14,23,BA02801,23,A,80.0,balda_9h,subhueco_balda,0.2875,match_articulo_propietario; owner=prefijo_RESERVA,soportado,0.03194444444444444,0.010648148148148148,False,0.0
11104,77,77,144,AV09005,1,A,24.0,balda_9h,subhueco_balda,6.0,match_articulo_propietario; owner=prefijo_RESERVA,soportado,0.6666666666666666,0.2222222222222222,False,0.0
98008,14 VOLUNTARIA,14,25,BA02801,25,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
31097,64,64,11,AU09406,1,C,2.0,suelo_126,posicion_suelo,5.5,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,5.5,1.8333333333333333,False,0.0
109197,32,32,5,AV10906,5,C,12.0,balda_9h,subhueco_balda,0.4166666666666667,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.046296296296296294,0.0154320987654321,False,0.0
*MULTI*,,sin_asignacion_segura,1,AJ13006,1,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=sin_match,revision_manual,,,False,0.0
162006,32,32,20,AI10804,20,C,12.0,balda_9h,subhueco_balda,1.6666666666666667,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.18518518518518517,0.0617283950617284,False,0.0
98006,14 VOLUNTARIA,14,22,BA02801,22,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
148014,37,37,1,AL105,1,C,12.0,balda_9h,subhueco_balda,0.08333333333333333,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.009259259259259259,0.0030864197530864196,False,0.0
51204,32,32,2,AW01302,1,C,16.0,AM,posicion_rack,0.125,dimensión compatible con AM; owner=prefijo_RESERVA,inferido,0.1875,0.0625,False,0.0
126003,61,61,262,AJ02201,262,C,12.0,balda_9h,subhueco_balda,21.833333333333332,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,2.4259259259259256,0.8086419753086419,False,0.0
102154,14 VOLUNTARIA,14,9,BA02801,9,A,228.0,balda_9h,subhueco_balda,0.039473684210526314,match_articulo_propietario; owner=prefijo_RESERVA,soportado,0.0043859649122807015,0.0014619883040935672,False,0.0
106338,29,29,120,BF07103,120,C,12.0,balda_9h,subhueco_balda,10.0,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,1.1111111111111112,0.37037037037037035,False,0.0
152160,32,32,1,AV10906,1,C,2.0,suelo_126,posicion_suelo,0.5,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,0.5,0.16666666666666666,False,0.0
103283,29,29,143,AK04006,143,C,12.0,balda_9h,subhueco_balda,11.916666666666666,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,1.324074074074074,0.441358024691358,False,0.0
65035,71,71,420,BA14503,1,C,12.0,balda_9h,subhueco_balda,35.0,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,3.888888888888889,1.2962962962962963,False,0.0
42070,64,64,2,AJ09507,2,C,12.0,balda_9h,subhueco_balda,0.16666666666666666,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.018518518518518517,0.006172839506172839,False,0.0
146018,33,33,14,BF07102,1,C,2.0,suelo_126,posicion_suelo,7.0,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,7.0,2.3333333333333335,False,0.0
102683,29,29,90,BF07103,90,C,12.0,balda_9h,subhueco_balda,7.5,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.8333333333333333,0.2777777777777778,False,0.0
145089,29,29,10,AZ00803,1,C,2.0,suelo_126,posicion_suelo,5.0,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,5.0,1.6666666666666667,False,0.0
132053,29,29,1,AV13702,1,C,12.0,balda_9h,subhueco_balda,0.08333333333333333,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.009259259259259259,0.0030864197530864196,False,0.0
74019,34,34,84,AZ03304,1,A,270.0,EU,posicion_rack,0.3111111111111111,match_articulo_propietario; owner=prefijo_RESERVA,soportado,0.3111111111111111,0.1037037037037037,False,0.0
105057,29,29,20,AV13002,20,C,12.0,balda_9h,subhueco_balda,1.6666666666666667,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.18518518518518517,0.0617283950617284,False,0.0
34067,32,32,4,BA07001,1,C,16.0,AM,posicion_rack,0.25,dimensión compatible con AM; owner=prefijo_RESERVA,inferido,0.375,0.125,False,0.0
49042,29,29,1,BA06405,1,A,1.0,EU,posicion_rack,1.0,match_articulo_propietario; owner=prefijo_RESERVA,soportado,1.0,0.3333333333333333,False,0.0
161137,64,64,3,AZ11000,1,C,2.0,TR,posicion_rack,1.5,dimensión larga compatible con TR; owner=prefijo_RESERVA,inferido,4.5,1.5,False,0.0
102155,14 VOLUNTARIA,14,21,BA02801,21,A,38.0,balda_9h,subhueco_balda,0.5526315789473685,match_articulo_propietario; owner=prefijo_RESERVA,soportado,0.06140350877192983,0.020467836257309944,False,0.0
122008,32,32,100,AI10804,100,C,12.0,balda_9h,subhueco_balda,8.333333333333334,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.9259259259259259,0.308641975308642,False,0.0
*MULTI*,,sin_asignacion_segura,1,BB11404,1,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=sin_match,revision_manual,,,False,0.0
98586,61,61,10,AO07002,10,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
167010,71,71,2,BC01900,1,C,2.0,suelo_126,posicion_suelo,1.0,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,1.0,0.3333333333333333,False,0.0
98142,32,32,1,AV01108,1,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
16008,77,77,2,AJ13006,2,B,9.0,EU,posicion_rack,0.2222222222222222,match_articulo; owner=prefijo_RESERVA,soportado,0.2222222222222222,0.07407407407407407,False,0.0
12064,77,77,1392,BA11703,1,C,12.0,balda_9h,subhueco_balda,116.0,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,12.888888888888888,4.296296296296297,False,0.0
98232,29,29,12,AV11708,12,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
143050,77,77,60,BA06001,1,B,60.5,EU,posicion_rack,0.9917355371900827,match_articulo; owner=prefijo_RESERVA,soportado,0.9917355371900827,0.3305785123966942,False,0.0
125052,33,33,900,BB13701,900,C,12.0,balda_9h,subhueco_balda,75.0,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,8.333333333333332,2.7777777777777777,False,0.0
16041,77,77,6,AV10801,1,C,2.0,suelo_126,posicion_suelo,3.0,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,3.0,1.0,False,0.0
147038,64,64,1,AV03804,1,C,2.0,suelo_126,posicion_suelo,0.5,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,0.5,0.16666666666666666,False,0.0
98560,61,61,3,AP09401,3,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
98462,77 CANADAS,77,122,AO03604,122,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
98761,64,64,1,BB11404,1,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
991061,33,33,5640,AO07401,1,C,12.0,balda_9h,subhueco_balda,470.0,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,52.22222222222222,17.40740740740741,False,0.0
11013,61 CAMION123,61,1080,AK09803,1,A,48.0,balda_9h,subhueco_balda,22.5,match_articulo_propietario; owner=prefijo_RESERVA,soportado,2.5,0.8333333333333334,False,0.0
126023,32,32,168,AK01803,168,C,12.0,balda_9h,subhueco_balda,14.0,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,1.5555555555555554,0.5185185185185185,False,0.0
203035,71,71,2,BE11401,1,C,1.0,suelo_250,posicion_suelo,2.0,dimensión >= 190 cm o categoría exterior; owner=prefijo_RESERVA,inferido,2.0,0.6666666666666666,True,2.0
98377,33,33,1,AV02303,1,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
11009,61,61,60,TJ03503,1,B,120.0,EU,posicion_rack,0.5,match_articulo; owner=prefijo_RESERVA,soportado,0.5,0.16666666666666666,False,0.0
98010,14 VOLUNTARIA,14,4,BA02801,4,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
105056,29,29,20,AV13002,20,C,12.0,balda_9h,subhueco_balda,1.6666666666666667,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.18518518518518517,0.0617283950617284,False,0.0
98891,64,64,12,AZ01902,12,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
98573,61,61,5,AR04504,5,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
98660,61,61,1,BA14303,1,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
12019,29,29,984,AT08705,1,B,228.0,EU,posicion_rack,4.315789473684211,match_articulo; owner=prefijo_RESERVA,soportado,4.315789473684211,1.4385964912280702,False,0.0
98570,61,61,7,AR04304,7,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
14014,61,61,72,AJ07506,3,B,360.0,EU,posicion_rack,0.2,match_articulo; owner=prefijo_RESERVA,soportado,0.2,0.06666666666666667,False,0.0
*MULTI*,,sin_asignacion_segura,1,AZ01902,1,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=sin_match,revision_manual,,,False,0.0
61006,77,77,36,AQ08403,3,B,78.0,EU,posicion_rack,0.46153846153846156,match_articulo; owner=prefijo_RESERVA,soportado,0.46153846153846156,0.15384615384615385,False,0.0
103036,14 VOLUNTARIA,14,4,BA02801,4,A,29.0,balda_9h,subhueco_balda,0.13793103448275862,match_articulo_propietario; owner=prefijo_RESERVA,soportado,0.01532567049808429,0.005108556832694764,False,0.0
991061,33,33,5640,AZ13602,1,C,12.0,balda_9h,subhueco_balda,470.0,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,52.22222222222222,17.40740740740741,False,0.0
105104,29,29,1,AV13702,1,C,12.0,balda_9h,subhueco_balda,0.08333333333333333,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.009259259259259259,0.0030864197530864196,False,0.0
13005,29,29,24,TJ10702,1,B,120.0,EU,posicion_rack,0.2,match_articulo; owner=prefijo_RESERVA,soportado,0.2,0.06666666666666667,False,0.0
154020,64,64,2,BA08705,2,C,2.0,suelo_126,posicion_suelo,1.0,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,1.0,0.3333333333333333,False,0.0
154008,37,37,1,C10,1,C,12.0,balda_9h,subhueco_balda,0.08333333333333333,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.009259259259259259,0.0030864197530864196,False,0.0
49036,29,29,1,AZ00902,1,C,2.0,suelo_126,posicion_suelo,0.5,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,0.5,0.16666666666666666,False,0.0
32041,32,32,30,AZ03700,1,C,2.0,suelo_126,posicion_suelo,15.0,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,15.0,5.0,False,0.0
43065,33,33,6,BC03802,1,C,2.0,suelo_126,posicion_suelo,3.0,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,3.0,1.0,False,0.0
98594,61,61,5,AO12803,5,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
54089,64,64,1,BA11402,1,C,12.0,balda_9h,subhueco_balda,0.08333333333333333,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.009259259259259259,0.0030864197530864196,False,0.0
11117,33,33,2100,BB08001,1,C,12.0,balda_9h,subhueco_balda,175.0,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,19.444444444444443,6.481481481481482,False,0.0
35009,64,64,11,AW12502,1,C,2.0,suelo_126,posicion_suelo,5.5,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,5.5,1.8333333333333333,False,0.0
*MULTI*,,sin_asignacion_segura,1,AJ09706,1,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=sin_match,revision_manual,,,False,0.0
12036,77,77,192,AV11107,1,A,24.0,balda_9h,subhueco_balda,8.0,match_articulo_propietario; owner=prefijo_RESERVA,soportado,0.8888888888888888,0.2962962962962963,False,0.0
98775,71,71,2,AW02004,2,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
98551,61,61,5,AZ02300,5,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
121031,32,32,24,AZ08905,24,C,12.0,balda_9h,subhueco_balda,2.0,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.2222222222222222,0.07407407407407407,False,0.0
109209,29,29,73,BF07103,73,C,12.0,balda_9h,subhueco_balda,6.083333333333333,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.6759259259259258,0.22530864197530864,False,0.0
15176,61,61,1944,BF06404,1,C,2.0,suelo_126,posicion_suelo,972.0,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,972.0,324.0,False,0.0
106339,29,29,19,TJ13601,1,C,12.0,balda_9h,subhueco_balda,1.5833333333333333,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.1759259259259259,0.05864197530864197,False,0.0
*MULTI*,,sin_asignacion_segura,1,AZ09605,1,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=sin_match,revision_manual,,,False,0.0
148085,4,4,1,AL104,1,C,2.0,suelo_126,posicion_suelo,0.5,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,0.5,0.16666666666666666,False,0.0
154027,64,64,1,AI05701,1,C,1.0,suelo_250,posicion_suelo,1.0,dimensión >= 190 cm o categoría exterior; owner=prefijo_RESERVA,inferido,1.0,0.3333333333333333,True,1.0
44046,3,3,2,97,1,C,16.0,AM,posicion_rack,0.125,dimensión compatible con AM; owner=prefijo_RESERVA,inferido,0.1875,0.0625,False,0.0
129126,32,32,235,AK01803,235,C,12.0,balda_9h,subhueco_balda,19.583333333333332,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,2.1759259259259256,0.7253086419753086,False,0.0
83121,61,61,6,AJ02201,6,C,12.0,balda_9h,subhueco_balda,0.5,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.05555555555555555,0.018518518518518517,False,0.0
98771,71,71,288,AZ12103,1,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
95013,32,32,2,AP08302,1,C,2.0,suelo_126,posicion_suelo,1.0,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,1.0,0.3333333333333333,False,0.0
149047,64,64,14,AZ00705,1,C,2.0,suelo_126,posicion_suelo,7.0,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,7.0,2.3333333333333335,False,0.0
51339,7,7,1,AR07204,1,C,2.0,suelo_126,posicion_suelo,0.5,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,0.5,0.16666666666666666,False,0.0
184222,71,71,1,BB09205,1,C,2.0,suelo_126,posicion_suelo,0.5,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,0.5,0.16666666666666666,False,0.0
*MULTI*,,sin_asignacion_segura,1,AV11708,1,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=sin_match,revision_manual,,,False,0.0
*MULTI*,,sin_asignacion_segura,1,AV03306,1,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=sin_match,revision_manual,,,False,0.0
186025,61,61,219,AJ02201,219,C,12.0,balda_9h,subhueco_balda,18.25,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,2.0277777777777777,0.6759259259259259,False,0.0
148001,3,3,1,AL103,1,C,12.0,balda_9h,subhueco_balda,0.08333333333333333,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.009259259259259259,0.0030864197530864196,False,0.0
61016,29,29,76,AZ12503,1,A,901.0,EU,posicion_rack,0.08435072142064373,match_articulo_propietario; owner=prefijo_RESERVA,soportado,0.08435072142064373,0.028116907140214576,False,0.0
61015,61,61,24,AV13109,1,C,12.0,balda_9h,subhueco_balda,2.0,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.2222222222222222,0.07407407407407407,False,0.0
98588,61,61,8,AO12404,8,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
98508,77,77,84,AV05002,1,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
15178,29,29,240,AN03902,1,C,2.0,suelo_126,posicion_suelo,120.0,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,120.0,40.0,False,0.0
98462,29,29,72,AJ04107,1,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
133109,33,33,10686,AW09304,1,C,12.0,balda_9h,subhueco_balda,890.5,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,98.94444444444444,32.98148148148148,False,0.0
176022,3,3,1,99,1,C,12.0,balda_9h,subhueco_balda,0.08333333333333333,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.009259259259259259,0.0030864197530864196,False,0.0
186147,32,32,17,AK01803,17,C,12.0,balda_9h,subhueco_balda,1.4166666666666667,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.1574074074074074,0.05246913580246914,False,0.0
61016,61,61,24,AZ01105,1,B,252.0,EU,posicion_rack,0.09523809523809523,match_articulo; owner=prefijo_RESERVA,soportado,0.09523809523809523,0.031746031746031744,False,0.0
14014,29,29,1080,AM11304,1,A,276.0,EU,posicion_rack,3.9130434782608696,match_articulo_propietario; owner=prefijo_RESERVA,soportado,3.9130434782608696,1.3043478260869565,False,0.0
103134,33,33,3,BB07302,3,C,2.0,suelo_126,posicion_suelo,1.5,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,1.5,0.5,False,0.0
