article,transaction_frequency,support,row_frequency,total_quantity,mean_quantity_per_tx,excluded_from_rules_flag
031053,3,0.000140805406927626,3,120,40.0,False
031060,3,0.000140805406927626,3,24,8.0,False
031091,3,0.000140805406927626,3,152,50.666666666666664,False
143131,3,0.000140805406927626,3,15,5.0,False
143132,3,0.000140805406927626,3,12,4.0,False
031044,3,0.000140805406927626,3,17,5.666666666666667,False
144052,3,0.000140805406927626,3,4,1.3333333333333333,False
086110,3,0.000140805406927626,3,11,3.6666666666666665,False
054084,3,0.000140805406927626,3,3,1.0,False
054097,3,0.000140805406927626,3,7,2.3333333333333335,False
144055,3,0.000140805406927626,3,6,2.0,False
144062,3,0.000140805406927626,3,6,2.0,False
031009,3,0.000140805406927626,3,18,6.0,False
031011,3,0.000140805406927626,3,160,53.333333333333336,False
142043,3,0.000140805406927626,3,4,1.3333333333333333,False
143001,3,0.000140805406927626,3,28,9.333333333333334,False
143015,3,0.000140805406927626,3,35,11.666666666666666,False
084110,3,0.000140805406927626,3,12,4.0,False
022042,3,0.000140805406927626,3,17,5.666666666666667,False
022046,3,0.000140805406927626,3,6,2.0,False
172060,3,0.000140805406927626,3,3,1.0,False
022035,3,0.000140805406927626,3,19,6.333333333333333,False
172191,3,0.000140805406927626,3,3,1.0,False
172193,3,0.000140805406927626,3,5,1.6666666666666667,False
173005,3,0.000140805406927626,3,3,1.0,False
174007,3,0.000140805406927626,3,4,1.3333333333333333,False
174010,3,0.000140805406927626,3,3,1.0,False
086134,3,0.000140805406927626,3,68,22.666666666666668,False
086135,3,0.000140805406927626,3,35,11.666666666666666,False
143076,3,0.000140805406927626,3,14,4.666666666666667,False
133109,3,0.000140805406927626,3,2312,770.6666666666666,False
133123,3,0.000140805406927626,3,69,23.0,False
133184,3,0.000140805406927626,3,77,25.666666666666668,False
134001,3,0.000140805406927626,3,30,10.0,False
134002,3,0.000140805406927626,3,18,6.0,False
134004,3,0.000140805406927626,3,3,1.0,False
134030,3,0.000140805406927626,3,15,5.0,False
134033,3,0.000140805406927626,3,68,22.666666666666668,False
139007,3,0.000140805406927626,3,22,7.333333333333333,False
032039,3,0.000140805406927626,3,24,8.0,False
086152,3,0.000140805406927626,3,500,166.66666666666666,False
086174,3,0.000140805406927626,3,9,3.0,False
14009,3,0.000140805406927626,3,552,184.0,False
14042,3,0.000140805406927626,3,96,32.0,False
141041,3,0.000140805406927626,3,60,20.0,False
142033,3,0.000140805406927626,3,13,4.333333333333333,False
132056,3,0.000140805406927626,3,562,187.33333333333334,False
132066,3,0.000140805406927626,3,258,86.0,False
132078,3,0.000140805406927626,3,2000,666.6666666666666,False
133024,3,0.000140805406927626,3,51,17.0,False
084044,3,0.000140805406927626,3,109,36.333333333333336,False
059014,3,0.000140805406927626,3,3,1.0,False
174034,3,0.000140805406927626,3,7,2.3333333333333335,False
174058,3,0.000140805406927626,3,3,1.0,False
174069,3,0.000140805406927626,3,3,1.0,False
022005,3,0.000140805406927626,3,3,1.0,False
174072,3,0.000140805406927626,3,3,1.0,False
084028,3,0.000140805406927626,3,3,1.0,False
061025,3,0.000140805406927626,3,96,32.0,False
133082,3,0.000140805406927626,3,58,19.333333333333332,False
133083,3,0.000140805406927626,3,147,49.0,False
133108,3,0.000140805406927626,3,3270,1090.0,False
033001,3,0.000140805406927626,3,18,6.0,False
033012,3,0.000140805406927626,3,3,1.0,False
033013,3,0.000140805406927626,3,12,4.0,False
131163,3,0.000140805406927626,3,605,201.66666666666666,False
131194,3,0.000140805406927626,3,120,40.0,False
174091,3,0.000140805406927626,3,6,2.0,False
174104,3,0.000140805406927626,3,5,1.6666666666666667,False
174118,3,0.000140805406927626,3,5,1.6666666666666667,False
021212,3,0.000140805406927626,3,13,4.333333333333333,False
18073,3,0.000140805406927626,3,6096,2032.0,False
181003,3,0.000140805406927626,3,8,2.6666666666666665,False
132020,3,0.000140805406927626,3,10,3.3333333333333335,False
087018,3,0.000140805406927626,3,3,1.0,False
054039,3,0.000140805406927626,3,7,2.3333333333333335,False
132039,3,0.000140805406927626,3,19,6.333333333333333,False
132047,3,0.000140805406927626,3,40,13.333333333333334,False
129138,3,0.000140805406927626,3,20,6.666666666666667,False
131016,3,0.000140805406927626,3,737,245.66666666666666,False
087046,3,0.000140805406927626,3,3,1.0,False
084007,3,0.000140805406927626,3,6,2.0,False
084008,3,0.000140805406927626,3,5,1.6666666666666667,False
181060,3,0.000140805406927626,3,19,6.333333333333333,False
181071,3,0.000140805406927626,3,4,1.3333333333333333,False
181155,3,0.000140805406927626,3,5,1.6666666666666667,False
181158,3,0.000140805406927626,3,5,1.6666666666666667,False
181162,3,0.000140805406927626,3,3,1.0,False
181163,3,0.000140805406927626,3,24,8.0,False
181208,3,0.000140805406927626,3,6,2.0,False
087052,3,0.000140805406927626,3,13,4.333333333333333,False
131066,3,0.000140805406927626,3,221,73.66666666666667,False
131114,3,0.000140805406927626,3,262,87.33333333333333,False
131124,3,0.000140805406927626,3,98,32.666666666666664,False
083094,3,0.000140805406927626,3,3,1.0,False
186027,3,0.000140805406927626,3,1062,354.0,False
035008,3,0.000140805406927626,3,117,39.0,False
089106,3,0.000140805406927626,3,4,1.3333333333333333,False
127015,3,0.000140805406927626,3,12,4.0,False
127017,3,0.000140805406927626,3,6,2.0,False
127044,3,0.000140805406927626,3,8,2.6666666666666665,False
034035,3,0.000140805406927626,3,3,1.0,False
127059,3,0.000140805406927626,3,125,41.666666666666664,False
128038,3,0.000140805406927626,3,5,1.6666666666666667,False
129018,3,0.000140805406927626,3,1500,500.0,False
129083,3,0.000140805406927626,3,12,4.0,False
129097,3,0.000140805406927626,3,66,22.0,False
129098,3,0.000140805406927626,3,16,5.333333333333333,False
129108,3,0.000140805406927626,3,3780,1260.0,False
129115,3,0.000140805406927626,3,2250,750.0,False
126040,3,0.000140805406927626,3,1100,366.6666666666667,False
126070,3,0.000140805406927626,3,90,30.0,False
126109,3,0.000140805406927626,3,3100,1033.3333333333333,False
126124,3,0.000140805406927626,3,9600,3200.0,False
034051,3,0.000140805406927626,3,3,1.0,False
035003,3,0.000140805406927626,3,74,24.666666666666668,False
083126,3,0.000140805406927626,3,27,9.0,False
083127,3,0.000140805406927626,3,26,8.666666666666666,False
183051,3,0.000140805406927626,3,3,1.0,False
184,3,0.000140805406927626,3,3,1.0,False
021003,3,0.000140805406927626,3,8,2.6666666666666665,False
021007,3,0.000140805406927626,3,3,1.0,False
021014,3,0.000140805406927626,3,3,1.0,False
184207,3,0.000140805406927626,3,199,66.33333333333333,False
185010,3,0.000140805406927626,3,4,1.3333333333333333,False
186014,3,0.000140805406927626,3,141,47.0,False
189034,3,0.000140805406927626,3,3,1.0,False
191013,3,0.000140805406927626,3,13,4.333333333333333,False
091029,3,0.000140805406927626,3,3,1.0,False
091056,3,0.000140805406927626,3,7,2.3333333333333335,False
125086,3,0.000140805406927626,3,1296,432.0,False
125111,3,0.000140805406927626,3,2600,866.6666666666666,False
125112,3,0.000140805406927626,3,2600,866.6666666666666,False
035011,3,0.000140805406927626,3,30,10.0,False
035012,3,0.000140805406927626,3,18,6.0,False
036006,3,0.000140805406927626,3,14,4.666666666666667,False
036020,3,0.000140805406927626,3,6,2.0,False
125127,3,0.000140805406927626,3,2200,733.3333333333334,False
091017,3,0.000140805406927626,3,13,4.333333333333333,False
091022,3,0.000140805406927626,3,3,1.0,False
126024,3,0.000140805406927626,3,74024,24674.666666666668,False
126030,3,0.000140805406927626,3,750,250.0,False
124267,3,0.000140805406927626,3,41,13.666666666666666,False
036030,3,0.000140805406927626,3,3,1.0,False
036035,3,0.000140805406927626,3,12,4.0,False
041005,3,0.000140805406927626,3,5,1.6666666666666667,False
041006,3,0.000140805406927626,3,4,1.3333333333333333,False
125063,3,0.000140805406927626,3,1819,606.3333333333334,False
186029,3,0.000140805406927626,3,1107,369.0,False
186032,3,0.000140805406927626,3,1057,352.3333333333333,False
186033,3,0.000140805406927626,3,172,57.333333333333336,False
186034,3,0.000140805406927626,3,347,115.66666666666667,False
186037,3,0.000140805406927626,3,212,70.66666666666667,False
186038,3,0.000140805406927626,3,255,85.0,False
186040,3,0.000140805406927626,3,906,302.0,False
186042,3,0.000140805406927626,3,1227,409.0,False
186043,3,0.000140805406927626,3,1371,457.0,False
186140,3,0.000140805406927626,3,24,8.0,False
124206,3,0.000140805406927626,3,37,12.333333333333334,False
124209,3,0.000140805406927626,3,33,11.0,False
124211,3,0.000140805406927626,3,39,13.0,False
124215,3,0.000140805406927626,3,14,4.666666666666667,False
054008,3,0.000140805406927626,3,12,4.0,False
191057,3,0.000140805406927626,3,3,1.0,False
191063,3,0.000140805406927626,3,22,7.333333333333333,False
201006,3,0.000140805406927626,3,7,2.3333333333333335,False
201007,3,0.000140805406927626,3,7,2.3333333333333335,False
201014,3,0.000140805406927626,3,20,6.666666666666667,False
018418,3,0.000140805406927626,3,30,10.0,False
054012,3,0.000140805406927626,3,8,2.6666666666666665,False
041030,3,0.000140805406927626,3,5,1.6666666666666667,False
041032,3,0.000140805406927626,3,3,1.0,False
124234,3,0.000140805406927626,3,310,103.33333333333333,False
124240,3,0.000140805406927626,3,165,55.0,False
123101,3,0.000140805406927626,3,9000,3000.0,False
041102,3,0.000140805406927626,3,6,2.0,False
042001,3,0.000140805406927626,3,12,4.0,False
201117,3,0.000140805406927626,3,3,1.0,False
018079,3,0.000140805406927626,3,4,1.3333333333333333,False
018084,3,0.000140805406927626,3,355,118.33333333333333,False
201127,3,0.000140805406927626,3,57,19.0,False
202012,3,0.000140805406927626,3,12,4.0,False
202015,3,0.000140805406927626,3,9,3.0,False
202020,3,0.000140805406927626,3,20,6.666666666666667,False
202021,3,0.000140805406927626,3,3,1.0,False
091087,3,0.000140805406927626,3,6,2.0,False
091096,3,0.000140805406927626,3,3,1.0,False
041040,3,0.000140805406927626,3,3,1.0,False
124204,3,0.000140805406927626,3,43,14.333333333333334,False
124205,3,0.000140805406927626,3,41,13.666666666666666,False
091151,3,0.000140805406927626,3,3,1.0,False
091161,3,0.000140805406927626,3,3,1.0,False
202050,3,0.000140805406927626,3,20,6.666666666666667,False
082007,3,0.000140805406927626,3,210,70.0,False
082016,3,0.000140805406927626,3,13,4.333333333333333,False
202061,3,0.000140805406927626,3,7,2.3333333333333335,False
016026,3,0.000140805406927626,3,11,3.6666666666666665,False
203018,3,0.000140805406927626,3,24,8.0,False
015179,3,0.000140805406927626,3,248,82.66666666666667,False
015186,3,0.000140805406927626,3,3168,1056.0,False
015187,3,0.000140805406927626,3,192,64.0,False
016013,3,0.000140805406927626,3,5,1.6666666666666667,False
123022,3,0.000140805406927626,3,77,25.666666666666668,False
123027,3,0.000140805406927626,3,481,160.33333333333334,False
123082,3,0.000140805406927626,3,65,21.666666666666668,False
123098,3,0.000140805406927626,3,1635,545.0,False
121043,3,0.000140805406927626,3,332,110.66666666666667,False
121044,3,0.000140805406927626,3,180,60.0,False
121045,3,0.000140805406927626,3,162,54.0,False
042034,3,0.000140805406927626,3,21,7.0,False
042036,3,0.000140805406927626,3,13,4.333333333333333,False
042038,3,0.000140805406927626,3,15,5.0,False
042051,3,0.000140805406927626,3,18,6.0,False
042057,3,0.000140805406927626,3,4,1.3333333333333333,False
122000,3,0.000140805406927626,3,47,15.666666666666666,False
122002,3,0.000140805406927626,3,594,198.0,False
122004,3,0.000140805406927626,3,1141,380.3333333333333,False
091162,3,0.000140805406927626,3,3,1.0,False
122154,3,0.000140805406927626,3,1902,634.0,False
123003,3,0.000140805406927626,3,260,86.66666666666667,False
091128,3,0.000140805406927626,3,5,1.6666666666666667,False
091150,3,0.000140805406927626,3,5,1.6666666666666667,False
204081,3,0.000140805406927626,3,28,9.333333333333334,False
091204,3,0.000140805406927626,3,3,1.0,False
052004,3,0.000140805406927626,3,4,1.3333333333333333,False
042087,3,0.000140805406927626,3,8,2.6666666666666665,False
042098,3,0.000140805406927626,3,48,16.0,False
042063,3,0.000140805406927626,3,5,1.6666666666666667,False
042066,3,0.000140805406927626,3,4,1.3333333333333333,False
042073,3,0.000140805406927626,3,5,1.6666666666666667,False
120508,3,0.000140805406927626,3,3,1.0,False
091169,3,0.000140805406927626,3,9,3.0,False
091182,3,0.000140805406927626,3,6,2.0,False
091187,3,0.000140805406927626,3,4,1.3333333333333333,False
091202,3,0.000140805406927626,3,3,1.0,False
121002,3,0.000140805406927626,3,304,101.33333333333333,False
121020,3,0.000140805406927626,3,20,6.666666666666667,False
121038,3,0.000140805406927626,3,367,122.33333333333333,False
013090,3,0.000140805406927626,3,164,54.666666666666664,False
205173,3,0.000140805406927626,3,4,1.3333333333333333,False
205176,3,0.000140805406927626,3,3,1.0,False
205178,3,0.000140805406927626,3,4,1.3333333333333333,False
065009,3,0.000140805406927626,3,1098,366.0,False
015156,3,0.000140805406927626,3,4860,1620.0,False
081011,3,0.000140805406927626,3,27,9.0,False
015174,3,0.000140805406927626,3,8448,2816.0,False
203092,3,0.000140805406927626,3,19,6.333333333333333,False
203093,3,0.000140805406927626,3,47,15.666666666666666,False
015003,3,0.000140805406927626,3,456,152.0,False
204029,3,0.000140805406927626,3,10,3.3333333333333335,False
204038,3,0.000140805406927626,3,52,17.333333333333332,False
204047,3,0.000140805406927626,3,26,8.666666666666666,False
014033,3,0.000140805406927626,3,36,12.0,False
204080,3,0.000140805406927626,3,10,3.3333333333333335,False
107711,3,0.000140805406927626,3,8,2.6666666666666665,False
109023,3,0.000140805406927626,3,24,8.0,False
109025,3,0.000140805406927626,3,41,13.666666666666666,False
109026,3,0.000140805406927626,3,24,8.0,False
109031,3,0.000140805406927626,3,601,200.33333333333334,False
109043,3,0.000140805406927626,3,42,14.0,False
109046,3,0.000140805406927626,3,8,2.6666666666666665,False
091230,3,0.000140805406927626,3,3,1.0,False
091231,3,0.000140805406927626,3,3,1.0,False
109312,3,0.000140805406927626,3,80,26.666666666666668,False
11002,3,0.000140805406927626,3,1248,416.0,False
042112,3,0.000140805406927626,3,31,10.333333333333334,False
043008,3,0.000140805406927626,3,4,1.3333333333333333,False
112023,3,0.000140805406927626,3,24,8.0,False
063011,3,0.000140805406927626,3,1437,479.0,False
063012,3,0.000140805406927626,3,28,9.333333333333334,False
043039,3,0.000140805406927626,3,6,2.0,False
107147,3,0.000140805406927626,3,6,2.0,False
205187,3,0.000140805406927626,3,4,1.3333333333333333,False
205188,3,0.000140805406927626,3,4,1.3333333333333333,False
205189,3,0.000140805406927626,3,10,3.3333333333333335,False
013084,3,0.000140805406927626,3,396,132.0,False
206002,3,0.000140805406927626,3,6,2.0,False
206033,3,0.000140805406927626,3,14,4.666666666666667,False
207009,3,0.000140805406927626,3,30,10.0,False
074013,3,0.000140805406927626,3,106,35.333333333333336,False
074030,3,0.000140805406927626,3,5641,1880.3333333333333,False
074032,3,0.000140805406927626,3,858,286.0,False
074036,3,0.000140805406927626,3,6652,2217.3333333333335,False
043020,3,0.000140805406927626,3,3,1.0,False
043025,3,0.000140805406927626,3,3,1.0,False
043035,3,0.000140805406927626,3,3,1.0,False
106029,3,0.000140805406927626,3,19,6.333333333333333,False
044098,3,0.000140805406927626,3,6,2.0,False
106314,3,0.000140805406927626,3,304,101.33333333333333,False
106334,3,0.000140805406927626,3,132,44.0,False
107003,3,0.000140805406927626,3,5,1.6666666666666667,False
044082,3,0.000140805406927626,3,3,1.0,False
044091,3,0.000140805406927626,3,3,1.0,False
051349,3,0.000140805406927626,3,3,1.0,False
051354,3,0.000140805406927626,3,3,1.0,False
051366,3,0.000140805406927626,3,5,1.6666666666666667,False
051368,3,0.000140805406927626,3,3,1.0,False
107086,3,0.000140805406927626,3,4,1.3333333333333333,False
107096,3,0.000140805406927626,3,18,6.0,False
107099,3,0.000140805406927626,3,6,2.0,False
107103,3,0.000140805406927626,3,8,2.6666666666666665,False
107108,3,0.000140805406927626,3,11,3.6666666666666665,False
51064,3,0.000140805406927626,3,3,1.0,False
103303,3,0.000140805406927626,3,16,5.333333333333333,False
103319,3,0.000140805406927626,3,15,5.0,False
103320,3,0.000140805406927626,3,35,11.666666666666666,False
103322,3,0.000140805406927626,3,6,2.0,False
103352,3,0.000140805406927626,3,8,2.6666666666666665,False
103552,3,0.000140805406927626,3,171,57.0,False
103565,3,0.000140805406927626,3,14,4.666666666666667,False
103566,3,0.000140805406927626,3,12,4.0,False
051376,3,0.000140805406927626,3,3,1.0,False
092041,3,0.000140805406927626,3,3,1.0,False
051318,3,0.000140805406927626,3,3,1.0,False
051319,3,0.000140805406927626,3,3,1.0,False
106006,3,0.000140805406927626,3,19,6.333333333333333,False
106027,3,0.000140805406927626,3,24,8.0,False
106028,3,0.000140805406927626,3,45,15.0,False
103275,3,0.000140805406927626,3,26,8.666666666666666,False
103276,3,0.000140805406927626,3,31,10.333333333333334,False
092042,3,0.000140805406927626,3,3,1.0,False
092050,3,0.000140805406927626,3,8,2.6666666666666665,False
092051,3,0.000140805406927626,3,3,1.0,False
092083,3,0.000140805406927626,3,3,1.0,False
207013,3,0.000140805406927626,3,9,3.0,False
207016,3,0.000140805406927626,3,22,7.333333333333333,False
209005,3,0.000140805406927626,3,21,7.0,False
209010,3,0.000140805406927626,3,3,1.0,False
209020,3,0.000140805406927626,3,3,1.0,False
22009,3,0.000140805406927626,3,35,11.666666666666666,False
2364252,3,0.000140805406927626,3,34,11.333333333333334,False
2364253,3,0.000140805406927626,3,246,82.0,False
2364255,3,0.000140805406927626,3,66,22.0,False
2364256,3,0.000140805406927626,3,56,18.666666666666668,False
103182,3,0.000140805406927626,3,3,1.0,False
092104,3,0.000140805406927626,3,3,1.0,False
51128,3,0.000140805406927626,3,3,1.0,False
073005,3,0.000140805406927626,3,1234,411.3333333333333,False
51335,3,0.000140805406927626,3,3,1.0,False
013006,3,0.000140805406927626,3,336,112.0,False
013043,3,0.000140805406927626,3,192,64.0,False
51379,3,0.000140805406927626,3,5,1.6666666666666667,False
61057,3,0.000140805406927626,3,144,48.0,False
012083,3,0.000140805406927626,3,1320,440.0,False
012084,3,0.000140805406927626,3,768,256.0,False
72122,3,0.000140805406927626,3,2500,833.3333333333334,False
72125,3,0.000140805406927626,3,5600,1866.6666666666667,False
103245,3,0.000140805406927626,3,3,1.0,False
103251,3,0.000140805406927626,3,29,9.666666666666666,False
103255,3,0.000140805406927626,3,26,8.666666666666666,False
072094,3,0.000140805406927626,3,13700,4566.666666666667,False
072107,3,0.000140805406927626,3,24000,8000.0,False
83044,3,0.000140805406927626,3,2243,747.6666666666666,False
012050,3,0.000140805406927626,3,1320,440.0,False
012059,3,0.000140805406927626,3,348,116.0,False
83116,3,0.000140805406927626,3,3,1.0,False
84027,3,0.000140805406927626,3,22,7.333333333333333,False
84031,3,0.000140805406927626,3,5,1.6666666666666667,False
86194,3,0.000140805406927626,3,600,200.0,False
91263,3,0.000140805406927626,3,6,2.0,False
092123,3,0.000140805406927626,3,3,1.0,False
092145,3,0.000140805406927626,3,3,1.0,False
103181,3,0.000140805406927626,3,3,1.0,False
049013,3,0.000140805406927626,3,3,1.0,False
049017,3,0.000140805406927626,3,3,1.0,False
049036,3,0.000140805406927626,3,3,1.0,False
092179,3,0.000140805406927626,3,36,12.0,False
092181,3,0.000140805406927626,3,3,1.0,False
103079,3,0.000140805406927626,3,29,9.666666666666666,False
991028,3,0.000140805406927626,3,6,2.0,False
065027,3,0.000140805406927626,3,302,100.66666666666667,False
991107,3,0.000140805406927626,3,5,1.6666666666666667,False
991117,3,0.000140805406927626,3,5270,1756.6666666666667,False
991118,3,0.000140805406927626,3,6024,2008.0,False
011118,3,0.000140805406927626,3,36,12.0,False
103109,3,0.000140805406927626,3,20,6.666666666666667,False
103110,3,0.000140805406927626,3,15,5.0,False
103114,3,0.000140805406927626,3,89,29.666666666666668,False
103115,3,0.000140805406927626,3,74,24.666666666666668,False
103117,3,0.000140805406927626,3,40,13.333333333333334,False
103119,3,0.000140805406927626,3,43,14.333333333333334,False
072086,3,0.000140805406927626,3,14780,4926.666666666667,False
102516,3,0.000140805406927626,3,1260,420.0,False
051076,3,0.000140805406927626,3,3,1.0,False
051078,3,0.000140805406927626,3,3,1.0,False
102581,3,0.000140805406927626,3,10,3.3333333333333335,False
102587,3,0.000140805406927626,3,42,14.0,False
MBEL014,3,0.000140805406927626,3,3,1.0,False
MBEL015,3,0.000140805406927626,3,3,1.0,False
072011,3,0.000140805406927626,3,9157,3052.3333333333335,False
072012,3,0.000140805406927626,3,10100,3366.6666666666665,False
102598,3,0.000140805406927626,3,16,5.333333333333333,False
102640,3,0.000140805406927626,3,17,5.666666666666667,False
092190,3,0.000140805406927626,3,42,14.0,False
102748,3,0.000140805406927626,3,12,4.0,False
102750,3,0.000140805406927626,3,14,4.666666666666667,False
092146,3,0.000140805406927626,3,3,1.0,False
092148,3,0.000140805406927626,3,4,1.3333333333333333,False
MBEL094,3,0.000140805406927626,3,3,1.0,False
REBEL 3,3,0.000140805406927626,3,3,1.0,False
093083,3,0.000140805406927626,3,6,2.0,False
093087,3,0.000140805406927626,3,3,1.0,False
093109,3,0.000140805406927626,3,3,1.0,False
094008,3,0.000140805406927626,3,3,1.0,False
071013,3,0.000140805406927626,3,192,64.0,False
051227,3,0.000140805406927626,3,3,1.0,False
093070,3,0.000140805406927626,3,4,1.3333333333333333,False
099004,3,0.000140805406927626,3,5,1.6666666666666667,False
1004309,3,0.000140805406927626,3,202,67.33333333333333,False
1004310,3,0.000140805406927626,3,202,67.33333333333333,False
1004311,3,0.000140805406927626,3,202,67.33333333333333,False
1004312,3,0.000140805406927626,3,202,67.33333333333333,False
102074,3,0.000140805406927626,3,11,3.6666666666666665,False
102143,3,0.000140805406927626,3,6,2.0,False
1604005,3,0.000140805406927626,3,17,5.666666666666667,False
161004,3,0.000140805406927626,3,3,1.0,False
161026,3,0.000140805406927626,3,7,2.3333333333333335,False
161064,3,0.000140805406927626,3,3,1.0,False
022196,3,0.000140805406927626,3,19,6.333333333333333,False
011103,3,0.000140805406927626,3,408,136.0,False
051249,3,0.000140805406927626,3,7,2.3333333333333335,False
051250,3,0.000140805406927626,3,10,3.3333333333333335,False
051251,3,0.000140805406927626,3,3,1.0,False
094043,3,0.000140805406927626,3,3,1.0,False
094081,3,0.000140805406927626,3,3,1.0,False
095002,3,0.000140805406927626,3,30,10.0,False
051218,3,0.000140805406927626,3,3,1.0,False
051226,3,0.000140805406927626,3,3,1.0,False
MBEL088,3,0.000140805406927626,3,3,1.0,False
MBEL090,3,0.000140805406927626,3,3,1.0,False
TPA1569,2,9.387027128508402e-05,2,100000,50000.0,False
TPA1422,2,9.387027128508402e-05,2,40000,20000.0,False
071022,2,9.387027128508402e-05,2,374,187.0,False
MHP0319,2,9.387027128508402e-05,2,4,2.0,False
MHP0203,2,9.387027128508402e-05,2,3,1.5,False
MHP0202,2,9.387027128508402e-05,2,2,1.0,False
MHP0201,2,9.387027128508402e-05,2,2,1.0,False
MHP0137,2,9.387027128508402e-05,2,2,1.0,False
MHP0136,2,9.387027128508402e-05,2,2,1.0,False
MHP0125,2,9.387027128508402e-05,2,2,1.0,False
MHP0118,2,9.387027128508402e-05,2,2,1.0,False
MHP0109,2,9.387027128508402e-05,2,2,1.0,False
MHP0104,2,9.387027128508402e-05,2,2,1.0,False
MHP0103,2,9.387027128508402e-05,2,3,1.5,False
071056,2,9.387027128508402e-05,2,51,25.5,False
071048,2,9.387027128508402e-05,2,1500,750.0,False
071046,2,9.387027128508402e-05,2,762,381.0,False
071037,2,9.387027128508402e-05,2,588,294.0,False
071031,2,9.387027128508402e-05,2,246,123.0,False
071006,2,9.387027128508402e-05,2,492,246.0,False
051238,2,9.387027128508402e-05,2,2,1.0,False
051236,2,9.387027128508402e-05,2,2,1.0,False
094005,2,9.387027128508402e-05,2,4,2.0,False
094002,2,9.387027128508402e-05,2,2,1.0,False
093100,2,9.387027128508402e-05,2,2,1.0,False
071072,2,9.387027128508402e-05,2,51,25.5,False
071173,2,9.387027128508402e-05,2,216,108.0,False
065063,2,9.387027128508402e-05,2,84,42.0,False
071164,2,9.387027128508402e-05,2,264,132.0,False
071160,2,9.387027128508402e-05,2,24,12.0,False
072010,2,9.387027128508402e-05,2,6200,3100.0,False
072002,2,9.387027128508402e-05,2,14800,7400.0,False
071174,2,9.387027128508402e-05,2,144,72.0,False
MBEL002,2,9.387027128508402e-05,2,2,1.0,False
072075,2,9.387027128508402e-05,2,4616,2308.0,False
072074,2,9.387027128508402e-05,2,4800,2400.0,False
072030,2,9.387027128508402e-05,2,580,290.0,False
094074,2,9.387027128508402e-05,2,2,1.0,False
094073,2,9.387027128508402e-05,2,2,1.0,False
094066,2,9.387027128508402e-05,2,2,1.0,False
094062,2,9.387027128508402e-05,2,2,1.0,False
LPAZ061,2,9.387027128508402e-05,2,1200,600.0,False
LPAZ054,2,9.387027128508402e-05,2,948,474.0,False
GAV30CM,2,9.387027128508402e-05,2,13,6.5,False
CARRMED,2,9.387027128508402e-05,2,2,1.0,False
BHV406,2,9.387027128508402e-05,2,4,2.0,False
011123,2,9.387027128508402e-05,2,4,2.0,False
991122,2,9.387027128508402e-05,2,23,11.5,False
991111,2,9.387027128508402e-05,2,2,1.0,False
095000,2,9.387027128508402e-05,2,14,7.0,False
094110,2,9.387027128508402e-05,2,4,2.0,False
012033,2,9.387027128508402e-05,2,146,73.0,False
012030,2,9.387027128508402e-05,2,336,168.0,False
991061,2,9.387027128508402e-05,2,3790,1895.0,False
065033,2,9.387027128508402e-05,2,113,56.5,False
065029,2,9.387027128508402e-05,2,58,29.0,False
065021,2,9.387027128508402e-05,2,252,126.0,False
072079,2,9.387027128508402e-05,2,11672,5836.0,False
072078,2,9.387027128508402e-05,2,9635,4817.5,False
991038,2,9.387027128508402e-05,2,101,50.5,False
94109,2,9.387027128508402e-05,2,2,1.0,False
94104,2,9.387027128508402e-05,2,2,1.0,False
94084,2,9.387027128508402e-05,2,2,1.0,False
93002,2,9.387027128508402e-05,2,3,1.5,False
91215,2,9.387027128508402e-05,2,4,2.0,False
91068,2,9.387027128508402e-05,2,3,1.5,False
91033,2,9.387027128508402e-05,2,2,1.0,False
051208,2,9.387027128508402e-05,2,2,1.0,False
096034,2,9.387027128508402e-05,2,5,2.5,False
096033,2,9.387027128508402e-05,2,870,435.0,False
096031,2,9.387027128508402e-05,2,2,1.0,False
096018,2,9.387027128508402e-05,2,10,5.0,False
87041,2,9.387027128508402e-05,2,3,1.5,False
86083,2,9.387027128508402e-05,2,63,31.5,False
85032,2,9.387027128508402e-05,2,6,3.0,False
84115,2,9.387027128508402e-05,2,10,5.0,False
012061,2,9.387027128508402e-05,2,67,33.5,False
012043,2,9.387027128508402e-05,2,60,30.0,False
072108,2,9.387027128508402e-05,2,1200,600.0,False
072105,2,9.387027128508402e-05,2,8200,4100.0,False
72129,2,9.387027128508402e-05,2,70000,35000.0,False
096045,2,9.387027128508402e-05,2,9,4.5,False
096043,2,9.387027128508402e-05,2,4,2.0,False
096042,2,9.387027128508402e-05,2,2,1.0,False
096041,2,9.387027128508402e-05,2,2,1.0,False
051217,2,9.387027128508402e-05,2,2,1.0,False
051214,2,9.387027128508402e-05,2,2,1.0,False
051209,2,9.387027128508402e-05,2,2,1.0,False
69001,2,9.387027128508402e-05,2,2,1.0,False
68,2,9.387027128508402e-05,2,2,1.0,False
61055,2,9.387027128508402e-05,2,120,60.0,False
61054,2,9.387027128508402e-05,2,192,96.0,False
61016,2,9.387027128508402e-05,2,924,462.0,False
013042,2,9.387027128508402e-05,2,120,60.0,False
013041,2,9.387027128508402e-05,2,36,18.0,False
013020,2,9.387027128508402e-05,2,140,70.0,False
013008,2,9.387027128508402e-05,2,168,84.0,False
074002,2,9.387027128508402e-05,2,48,24.0,False
093054,2,9.387027128508402e-05,2,2,1.0,False
