antecedent,consequent,support,antecedent_support,consequent_support,confidence,lift,leverage,conviction,npmi,shared_transactions
EH18NC,5MP,0.000281610813855252,0.000281610813855252,0.00037548108514033607,1.0,2663.25,0.0002815050743212784,inf,0.9648094658414955,6
9990P,5MPB,0.000281610813855252,0.000281610813855252,0.00037548108514033607,1.0,2663.25,0.0002815050743212784,inf,0.9648094658414955,6
EH18NC,5MPB,0.000281610813855252,0.000281610813855252,0.00037548108514033607,1.0,2663.25,0.0002815050743212784,inf,0.9648094658414955,6
018068,018063,0.000281610813855252,0.000281610813855252,0.00037548108514033607,1.0,2663.25,0.0002815050743212784,inf,0.9648094658414955,6
018068,018067,0.000281610813855252,0.000281610813855252,0.00037548108514033607,1.0,2663.25,0.0002815050743212784,inf,0.9648094658414955,6
103126,103124,0.000281610813855252,0.000281610813855252,0.00037548108514033607,1.0,2663.25,0.0002815050743212784,inf,0.9648094658414955,6
113049,113048,0.000281610813855252,0.000281610813855252,0.00037548108514033607,1.0,2663.25,0.0002815050743212784,inf,0.9648094658414955,6
023008,023030,0.000281610813855252,0.000281610813855252,0.00037548108514033607,1.0,2663.25,0.0002815050743212784,inf,0.9648094658414955,6
018066,018063,0.000281610813855252,0.000281610813855252,0.00037548108514033607,1.0,2663.25,0.0002815050743212784,inf,0.9648094658414955,6
072109,072110,0.000281610813855252,0.000281610813855252,0.00037548108514033607,1.0,2663.25,0.0002815050743212784,inf,0.9648094658414955,6
018064,018063,0.00023467567821271003,0.00023467567821271003,0.00037548108514033607,1.0,2663.25,0.00023458756193439867,inf,0.9437613479512363,5
018064,018067,0.00023467567821271003,0.00023467567821271003,0.00037548108514033607,1.0,2663.25,0.00023458756193439867,inf,0.9437613479512363,5
103134,103124,0.00023467567821271003,0.00023467567821271003,0.00037548108514033607,1.0,2663.25,0.00023458756193439867,inf,0.9437613479512363,5
113047,113048,0.00023467567821271003,0.00023467567821271003,0.00037548108514033607,1.0,2663.25,0.00023458756193439867,inf,0.9437613479512363,5
107126,103312,0.00023467567821271003,0.00023467567821271003,0.00037548108514033607,1.0,2663.25,0.00023458756193439867,inf,0.9437613479512363,5
018067,018065,0.00032854594949779405,0.00037548108514033607,0.00032854594949779405,0.875,2663.25,0.00032842258670815817,7.997371632404017,0.9833519313490516,7
113048,113051,0.00032854594949779405,0.00037548108514033607,0.00032854594949779405,0.875,2663.25,0.00032842258670815817,7.997371632404017,0.9833519313490516,7
113048,113053,0.00032854594949779405,0.00037548108514033607,0.00032854594949779405,0.875,2663.25,0.00032842258670815817,7.997371632404017,0.9833519313490516,7
113048,113054,0.00032854594949779405,0.00037548108514033607,0.00032854594949779405,0.875,2663.25,0.00032842258670815817,7.997371632404017,0.9833519313490516,7
133055,133052,0.00032854594949779405,0.00037548108514033607,0.00032854594949779405,0.875,2663.25,0.00032842258670815817,7.997371632404017,0.9833519313490516,7
113048,113050,0.00032854594949779405,0.00037548108514033607,0.00032854594949779405,0.875,2663.25,0.00032842258670815817,7.997371632404017,0.9833519313490516,7
016039,016040,0.00032854594949779405,0.00037548108514033607,0.00032854594949779405,0.875,2663.25,0.00032842258670815817,7.997371632404017,0.9833519313490516,7
016039,019054,0.00032854594949779405,0.00037548108514033607,0.00032854594949779405,0.875,2663.25,0.00032842258670815817,7.997371632404017,0.9833519313490516,7
016039,091160,0.00032854594949779405,0.00037548108514033607,0.00032854594949779405,0.875,2663.25,0.00032842258670815817,7.997371632404017,0.9833519313490516,7
016039,991106,0.00032854594949779405,0.00037548108514033607,0.00032854594949779405,0.875,2663.25,0.00032842258670815817,7.997371632404017,0.9833519313490516,7
5MP,9990P,0.000281610813855252,0.00037548108514033607,0.000281610813855252,0.75,2663.25,0.0002815050743212784,3.998873556744579,0.9648094658414955,6
5MP,EH18NC,0.000281610813855252,0.00037548108514033607,0.000281610813855252,0.75,2663.25,0.0002815050743212784,3.998873556744579,0.9648094658414955,6
5MPB,9990P,0.000281610813855252,0.00037548108514033607,0.000281610813855252,0.75,2663.25,0.0002815050743212784,3.998873556744579,0.9648094658414955,6
5MPB,EH18NC,0.000281610813855252,0.00037548108514033607,0.000281610813855252,0.75,2663.25,0.0002815050743212784,3.998873556744579,0.9648094658414955,6
018063,018068,0.000281610813855252,0.00037548108514033607,0.000281610813855252,0.75,2663.25,0.0002815050743212784,3.998873556744579,0.9648094658414955,6
018067,018068,0.000281610813855252,0.00037548108514033607,0.000281610813855252,0.75,2663.25,0.0002815050743212784,3.998873556744579,0.9648094658414955,6
103124,103126,0.000281610813855252,0.00037548108514033607,0.000281610813855252,0.75,2663.25,0.0002815050743212784,3.998873556744579,0.9648094658414955,6
113048,113049,0.000281610813855252,0.00037548108514033607,0.000281610813855252,0.75,2663.25,0.0002815050743212784,3.998873556744579,0.9648094658414955,6
023030,023008,0.000281610813855252,0.00037548108514033607,0.000281610813855252,0.75,2663.25,0.0002815050743212784,3.998873556744579,0.9648094658414955,6
018063,018066,0.000281610813855252,0.00037548108514033607,0.000281610813855252,0.75,2663.25,0.0002815050743212784,3.998873556744579,0.9648094658414955,6
072110,072109,0.000281610813855252,0.00037548108514033607,0.000281610813855252,0.75,2663.25,0.0002815050743212784,3.998873556744579,0.9648094658414955,6
018063,018064,0.00023467567821271003,0.00037548108514033607,0.00023467567821271003,0.625,2663.25,0.00023458756193439867,2.6660408648580995,0.9437613479512363,5
018067,018064,0.00023467567821271003,0.00037548108514033607,0.00023467567821271003,0.625,2663.25,0.00023458756193439867,2.6660408648580995,0.9437613479512363,5
103124,103134,0.00023467567821271003,0.00037548108514033607,0.00023467567821271003,0.625,2663.25,0.00023458756193439867,2.6660408648580995,0.9437613479512363,5
113048,113047,0.00023467567821271003,0.00037548108514033607,0.00023467567821271003,0.625,2663.25,0.00023458756193439867,2.6660408648580995,0.9437613479512363,5
103312,107126,0.00023467567821271003,0.00037548108514033607,0.00023467567821271003,0.625,2663.25,0.00023458756193439867,2.6660408648580995,0.9437613479512363,5
1848BR,63UP,0.000281610813855252,0.00032854594949779405,0.00032854594949779405,0.8571428571428571,2608.8979591836733,0.00028150287141432063,6.997700178353513,0.9622872241027318,6
63UP,1848BR,0.000281610813855252,0.00032854594949779405,0.00032854594949779405,0.8571428571428571,2608.8979591836733,0.00028150287141432063,6.997700178353513,0.9622872241027318,6
111032,111035,0.000281610813855252,0.00032854594949779405,0.00032854594949779405,0.8571428571428571,2608.8979591836733,0.00028150287141432063,6.997700178353513,0.9622872241027318,6
111035,111032,0.000281610813855252,0.00032854594949779405,0.00032854594949779405,0.8571428571428571,2608.8979591836733,0.00028150287141432063,6.997700178353513,0.9622872241027318,6
113050,113051,0.000281610813855252,0.00032854594949779405,0.00032854594949779405,0.8571428571428571,2608.8979591836733,0.00028150287141432063,6.997700178353513,0.9622872241027318,6
113051,113050,0.000281610813855252,0.00032854594949779405,0.00032854594949779405,0.8571428571428571,2608.8979591836733,0.00028150287141432063,6.997700178353513,0.9622872241027318,6
113050,113053,0.000281610813855252,0.00032854594949779405,0.00032854594949779405,0.8571428571428571,2608.8979591836733,0.00028150287141432063,6.997700178353513,0.9622872241027318,6
113053,113050,0.000281610813855252,0.00032854594949779405,0.00032854594949779405,0.8571428571428571,2608.8979591836733,0.00028150287141432063,6.997700178353513,0.9622872241027318,6
113050,113054,0.000281610813855252,0.00032854594949779405,0.00032854594949779405,0.8571428571428571,2608.8979591836733,0.00028150287141432063,6.997700178353513,0.9622872241027318,6
113054,113050,0.000281610813855252,0.00032854594949779405,0.00032854594949779405,0.8571428571428571,2608.8979591836733,0.00028150287141432063,6.997700178353513,0.9622872241027318,6
102693,103313,0.000281610813855252,0.00032854594949779405,0.00032854594949779405,0.8571428571428571,2608.8979591836733,0.00028150287141432063,6.997700178353513,0.9622872241027318,6
103313,102693,0.000281610813855252,0.00032854594949779405,0.00032854594949779405,0.8571428571428571,2608.8979591836733,0.00028150287141432063,6.997700178353513,0.9622872241027318,6
018068,018065,0.00023467567821271003,0.000281610813855252,0.00032854594949779405,0.8333333333333334,2536.4285714285716,0.00023458315612048312,5.998028724303015,0.9379233226778355,5
203011,203014,0.00023467567821271003,0.000281610813855252,0.00032854594949779405,0.8333333333333334,2536.4285714285716,0.00023458315612048312,5.998028724303015,0.9379233226778355,5
114017,113051,0.00023467567821271003,0.000281610813855252,0.00032854594949779405,0.8333333333333334,2536.4285714285716,0.00023458315612048312,5.998028724303015,0.9379233226778355,5
114017,113053,0.00023467567821271003,0.000281610813855252,0.00032854594949779405,0.8333333333333334,2536.4285714285716,0.00023458315612048312,5.998028724303015,0.9379233226778355,5
114017,113054,0.00023467567821271003,0.000281610813855252,0.00032854594949779405,0.8333333333333334,2536.4285714285716,0.00023458315612048312,5.998028724303015,0.9379233226778355,5
133050,133052,0.00023467567821271003,0.000281610813855252,0.00032854594949779405,0.8333333333333334,2536.4285714285716,0.00023458315612048312,5.998028724303015,0.9379233226778355,5
133056,133052,0.00023467567821271003,0.000281610813855252,0.00032854594949779405,0.8333333333333334,2536.4285714285716,0.00023458315612048312,5.998028724303015,0.9379233226778355,5
018066,018065,0.00023467567821271003,0.000281610813855252,0.00032854594949779405,0.8333333333333334,2536.4285714285716,0.00023458315612048312,5.998028724303015,0.9379233226778355,5
124119,143096,0.00023467567821271003,0.000281610813855252,0.00032854594949779405,0.8333333333333334,2536.4285714285716,0.00023458315612048312,5.998028724303015,0.9379233226778355,5
124120,143096,0.00023467567821271003,0.000281610813855252,0.00032854594949779405,0.8333333333333334,2536.4285714285716,0.00023458315612048312,5.998028724303015,0.9379233226778355,5
113049,113050,0.00023467567821271003,0.000281610813855252,0.00032854594949779405,0.8333333333333334,2536.4285714285716,0.00023458315612048312,5.998028724303015,0.9379233226778355,5
107112,102650,0.00023467567821271003,0.000281610813855252,0.00032854594949779405,0.8333333333333334,2536.4285714285716,0.00023458315612048312,5.998028724303015,0.9379233226778355,5
103557,102679,0.00023467567821271003,0.000281610813855252,0.00032854594949779405,0.8333333333333334,2536.4285714285716,0.00023458315612048312,5.998028724303015,0.9379233226778355,5
102691,102693,0.00023467567821271003,0.000281610813855252,0.00032854594949779405,0.8333333333333334,2536.4285714285716,0.00023458315612048312,5.998028724303015,0.9379233226778355,5
107133,107148,0.00023467567821271003,0.000281610813855252,0.00032854594949779405,0.8333333333333334,2536.4285714285716,0.00023458315612048312,5.998028724303015,0.9379233226778355,5
107150,107148,0.00023467567821271003,0.000281610813855252,0.00032854594949779405,0.8333333333333334,2536.4285714285716,0.00023458315612048312,5.998028724303015,0.9379233226778355,5
018065,018068,0.00023467567821271003,0.00032854594949779405,0.000281610813855252,0.7142857142857143,2536.4285714285716,0.00023458315612048312,3.499014362151507,0.9379233226778355,5
203014,203011,0.00023467567821271003,0.00032854594949779405,0.000281610813855252,0.7142857142857143,2536.4285714285716,0.00023458315612048312,3.499014362151507,0.9379233226778355,5
113051,114017,0.00023467567821271003,0.00032854594949779405,0.000281610813855252,0.7142857142857143,2536.4285714285716,0.00023458315612048312,3.499014362151507,0.9379233226778355,5
113053,114017,0.00023467567821271003,0.00032854594949779405,0.000281610813855252,0.7142857142857143,2536.4285714285716,0.00023458315612048312,3.499014362151507,0.9379233226778355,5
113054,114017,0.00023467567821271003,0.00032854594949779405,0.000281610813855252,0.7142857142857143,2536.4285714285716,0.00023458315612048312,3.499014362151507,0.9379233226778355,5
133052,133050,0.00023467567821271003,0.00032854594949779405,0.000281610813855252,0.7142857142857143,2536.4285714285716,0.00023458315612048312,3.499014362151507,0.9379233226778355,5
133052,133056,0.00023467567821271003,0.00032854594949779405,0.000281610813855252,0.7142857142857143,2536.4285714285716,0.00023458315612048312,3.499014362151507,0.9379233226778355,5
018065,018066,0.00023467567821271003,0.00032854594949779405,0.000281610813855252,0.7142857142857143,2536.4285714285716,0.00023458315612048312,3.499014362151507,0.9379233226778355,5
143096,124119,0.00023467567821271003,0.00032854594949779405,0.000281610813855252,0.7142857142857143,2536.4285714285716,0.00023458315612048312,3.499014362151507,0.9379233226778355,5
143096,124120,0.00023467567821271003,0.00032854594949779405,0.000281610813855252,0.7142857142857143,2536.4285714285716,0.00023458315612048312,3.499014362151507,0.9379233226778355,5
113050,113049,0.00023467567821271003,0.00032854594949779405,0.000281610813855252,0.7142857142857143,2536.4285714285716,0.00023458315612048312,3.499014362151507,0.9379233226778355,5
102650,107112,0.00023467567821271003,0.00032854594949779405,0.000281610813855252,0.7142857142857143,2536.4285714285716,0.00023458315612048312,3.499014362151507,0.9379233226778355,5
102679,103557,0.00023467567821271003,0.00032854594949779405,0.000281610813855252,0.7142857142857143,2536.4285714285716,0.00023458315612048312,3.499014362151507,0.9379233226778355,5
102693,102691,0.00023467567821271003,0.00032854594949779405,0.000281610813855252,0.7142857142857143,2536.4285714285716,0.00023458315612048312,3.499014362151507,0.9379233226778355,5
107148,107133,0.00023467567821271003,0.00032854594949779405,0.000281610813855252,0.7142857142857143,2536.4285714285716,0.00023458315612048312,3.499014362151507,0.9379233226778355,5
107148,107150,0.00023467567821271003,0.00032854594949779405,0.000281610813855252,0.7142857142857143,2536.4285714285716,0.00023458315612048312,3.499014362151507,0.9379233226778355,5
G000001,Y000001,0.00042241622078287804,0.00042241622078287804,0.00042241622078287804,1.0,2367.3333333333335,0.00042223778531929755,inf,1.0,9
Y000001,G000001,0.00042241622078287804,0.00042241622078287804,0.00042241622078287804,1.0,2367.3333333333335,0.00042223778531929755,inf,1.0,9
015169,015170,0.00042241622078287804,0.00042241622078287804,0.00042241622078287804,1.0,2367.3333333333335,0.00042223778531929755,inf,1.0,9
015170,015169,0.00042241622078287804,0.00042241622078287804,0.00042241622078287804,1.0,2367.3333333333335,0.00042223778531929755,inf,1.0,9
015167,015169,0.00037548108514033607,0.00037548108514033607,0.00042241622078287804,1.0,2367.3333333333335,0.00037532247583937564,inf,0.9850667530189977,8
015167,015170,0.00037548108514033607,0.00037548108514033607,0.00042241622078287804,1.0,2367.3333333333335,0.00037532247583937564,inf,0.9850667530189977,8
031123,022147,0.00037548108514033607,0.00037548108514033607,0.00042241622078287804,1.0,2367.3333333333335,0.00037532247583937564,inf,0.9850667530189977,8
011112,015176,0.00037548108514033607,0.00037548108514033607,0.00042241622078287804,1.0,2367.3333333333335,0.00037532247583937564,inf,0.9850667530189977,8
124102,124101,0.00032854594949779405,0.00032854594949779405,0.00042241622078287804,1.0,2367.3333333333335,0.0003284071663594537,inf,0.9686672940889707,7
132016,132017,0.00032854594949779405,0.00032854594949779405,0.00042241622078287804,1.0,2367.3333333333335,0.0003284071663594537,inf,0.9686672940889707,7
102679,102682,0.00032854594949779405,0.00032854594949779405,0.00042241622078287804,1.0,2367.3333333333335,0.0003284071663594537,inf,0.9686672940889707,7
131148,131147,0.000281610813855252,0.000281610813855252,0.00042241622078287804,1.0,2367.3333333333335,0.0002814918568795317,inf,0.9504017277984755,6
131151,131147,0.000281610813855252,0.000281610813855252,0.00042241622078287804,1.0,2367.3333333333335,0.0002814918568795317,inf,0.9504017277984755,6
