transaction_id,propietario,owner_name,lineas_transaccion,metros_actuales,metros_contrafactuales,ahorro_metros,ahorro_pct,unidad_analisis,escenario
SGP202625011|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202625012|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202625013|23,23,MAHOU-MARKETING OCIO,1,381.2,82.0,299.2,0.78489,transaccion,B_base_recomendado
SGP202625013|30,30,EVENTOS COMERCIALES,1,185.4,48.4,137.0,0.738943,transaccion,B_base_recomendado
SGP202625013|61,61,MAHOU CORPORATIVO,1,233.4,192.8,40.6,0.17395,transaccion,B_base_recomendado
SGP202625013|96,96,NOMBRE,2,173.4,45.0,128.4,0.740484,transaccion,B_base_recomendado
SGP202625015|3,3,ALHAMBRA,1,200.0,2.4,197.6,0.988,transaccion,B_base_recomendado
SGP202625016|3,3,ALHAMBRA,7,458.0,86.4,371.6,0.811354,transaccion,B_base_recomendado
SGP202625018|82,82,BRUTUS DESARROLLO COMERCIAL,1,263.2,192.8,70.4,0.267477,transaccion,B_base_recomendado
SGP202625020|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202625021|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202625022|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202625023|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202625024|30,30,EVENTOS COMERCIALES,1,125.4,24.4,101.0,0.805423,transaccion,B_base_recomendado
SGP202625024|86,86,GOLF,31,870.8,145.2,725.6,0.833257,transaccion,B_base_recomendado
SGP202625025|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202625026|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202625027|79,79,NOMBRE,1,271.8,59.8,212.0,0.779985,transaccion,B_base_recomendado
SGP202625028|3,3,ALHAMBRA,1,211.8,4.8,207.0,0.977337,transaccion,B_base_recomendado
SGP202625029|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202625030|23,23,MAHOU-MARKETING OCIO,2,192.8,13.4,179.4,0.930498,transaccion,B_base_recomendado
SGP202625031|82,82,BRUTUS DESARROLLO COMERCIAL,6,615.8,272.0,343.8,0.558298,transaccion,B_base_recomendado
SGP202625034|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202625035|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202625036|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202625037|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202625038|23,23,MAHOU-MARKETING OCIO,3,556.4,20.6,535.8,0.962976,transaccion,B_base_recomendado
SGP202625039|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202625041|6,6,CRAFT,3,263.8,35.4,228.4,0.865807,transaccion,B_base_recomendado
SGP202625045|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202625057|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202625058|96,96,NOMBRE,5,468.6,52.2,416.4,0.888604,transaccion,B_base_recomendado
SGP202625059|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202625069|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202625070|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202625081|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202625082|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202625086|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202625088|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202625094|29,29,MAHOU FUTBOL,1,118.2,26.8,91.4,0.773266,transaccion,B_base_recomendado
SGP202625094|96,96,NOMBRE,5,399.0,53.6,345.4,0.865664,transaccion,B_base_recomendado
SGP202625095|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202625097|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202625098|40,40,,1,309.2,309.2,0.0,0.0,transaccion,B_base_recomendado
SGP202625099|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202625100|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202625101|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202625102|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202625103|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202625104|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202625105|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202625106|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202625107|90,90,HUB CONTENIDO & ACTIVACIÓN,2,310.2,190.4,119.8,0.386202,transaccion,B_base_recomendado
SGP202625108|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202625109|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202625110|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202625111|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202625112|40,40,,1,309.2,309.2,0.0,0.0,transaccion,B_base_recomendado
SGP202625113|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202625114|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202625115|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202625116|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202625117|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202625118|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202625119|40,40,,2,309.2,309.2,0.0,0.0,transaccion,B_base_recomendado
SGP202625120|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202625121|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202625122|40,40,,1,309.2,309.2,0.0,0.0,transaccion,B_base_recomendado
SGP202625124|40,40,,2,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202625125|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202625126|4,4,NOMBRE,3,429.2,24.0,405.2,0.944082,transaccion,B_base_recomendado
SGP202625127|23,23,MAHOU-MARKETING OCIO,3,228.6,77.2,151.4,0.662292,transaccion,B_base_recomendado
SGP202625128|62,62,MAHOU JOVEN,5,262.2,190.4,71.8,0.273837,transaccion,B_base_recomendado
SGP202625130|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202625131|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202625132|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202625133|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202625135|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202625136|5,5,NOMBRE,1,228.8,35.4,193.4,0.84528,transaccion,B_base_recomendado
SGP202625138|62,62,MAHOU JOVEN,5,231.0,195.2,35.8,0.154978,transaccion,B_base_recomendado
SGP202625139|4,4,NOMBRE,4,232.4,86.4,146.0,0.628227,transaccion,B_base_recomendado
SGP202625140|4,4,NOMBRE,1,355.8,21.6,334.2,0.939292,transaccion,B_base_recomendado
SGP202625141|4,4,NOMBRE,1,346.2,7.2,339.0,0.979203,transaccion,B_base_recomendado
SGP202625142|4,4,NOMBRE,2,208.4,16.8,191.6,0.919386,transaccion,B_base_recomendado
SGP202625143|4,4,NOMBRE,2,194.0,31.2,162.8,0.839175,transaccion,B_base_recomendado
SGP202625145|29,29,MAHOU FUTBOL,1,233.4,26.8,206.6,0.885176,transaccion,B_base_recomendado
SGP202625146|82,82,BRUTUS DESARROLLO COMERCIAL,2,297.8,200.0,97.8,0.328408,transaccion,B_base_recomendado
SGP202625147|23,23,MAHOU-MARKETING OCIO,3,353.4,26.8,326.6,0.924165,transaccion,B_base_recomendado
SGP202625147|3,3,ALHAMBRA,1,307.8,7.2,300.6,0.976608,transaccion,B_base_recomendado
SGP202625148|23,23,MAHOU-MARKETING OCIO,4,615.0,26.8,588.2,0.956423,transaccion,B_base_recomendado
SGP202625148|3,3,ALHAMBRA,2,307.8,9.6,298.2,0.968811,transaccion,B_base_recomendado
SGP202625149|23,23,MAHOU-MARKETING OCIO,3,382.2,15.8,366.4,0.95866,transaccion,B_base_recomendado
SGP202625149|3,3,ALHAMBRA,2,307.8,9.6,298.2,0.968811,transaccion,B_base_recomendado
SGP202625151|62,62,MAHOU JOVEN,5,726.8,195.2,531.6,0.731425,transaccion,B_base_recomendado
SGP202625152|62,62,MAHOU JOVEN,4,461.4,190.4,271.0,0.587343,transaccion,B_base_recomendado
SGP202625154|96,96,NOMBRE,1,315.0,24.4,290.6,0.92254,transaccion,B_base_recomendado
SGP202625155|12,12,ESPACIOS CERVECERAS,1,354.4,68.4,286.0,0.806998,transaccion,B_base_recomendado
SGP202625156|4,4,NOMBRE,2,357.6,79.2,278.4,0.778523,transaccion,B_base_recomendado
SGP202625157|90,90,HUB CONTENIDO & ACTIVACIÓN,2,310.2,190.4,119.8,0.386202,transaccion,B_base_recomendado
SGP202625158|30,30,EVENTOS COMERCIALES,3,221.4,24.4,197.0,0.889792,transaccion,B_base_recomendado
SGP202625159|96,96,NOMBRE,1,190.2,35.4,154.8,0.81388,transaccion,B_base_recomendado
SGP202625160|96,96,NOMBRE,1,180.6,24.4,156.2,0.864895,transaccion,B_base_recomendado
SGP202625161|29,29,MAHOU FUTBOL,3,424.8,38.8,386.0,0.908663,transaccion,B_base_recomendado
